n,W,V,rep,instance,algorithm,profit,chosen_items,time_seconds,time_unit
400,100,200,10,instances/n400_w100_v200_r10.txt,dp,6126,"59 167 189 206 278 328 353 356",0.049981492,seconds
400,100,200,10,instances/n400_w100_v200_r10.txt,bt,6126,"59 167 189 206 278 328 353 356",4.145614638,seconds
400,100,200,10,instances/n400_w100_v200_r10.txt,bb,6126,"59 167 189 206 278 328 353 356",0.770571228,seconds
400,100,300,1,instances/n400_w100_v300_r1.txt,dp,8071,"21 67 168 218 220 288 313 348 353 374 380",0.118947922,seconds
400,100,300,1,instances/n400_w100_v300_r1.txt,bt,8071,"21 67 168 218 220 288 313 348 353 374 380",36.036217909,seconds
400,100,300,1,instances/n400_w100_v300_r1.txt,bb,8071,"21 67 168 218 220 288 313 348 353 374 380",1.290218733,seconds
400,100,300,2,instances/n400_w100_v300_r2.txt,dp,7153,"17 51 59 62 127 175 194 216 240 270 280",0.115391048,seconds
400,100,300,2,instances/n400_w100_v300_r2.txt,bt,7153,"17 51 59 62 127 175 194 216 240 270 280",9.428880536,seconds
400,100,300,2,instances/n400_w100_v300_r2.txt,bb,7153,"17 51 59 62 127 175 194 216 240 270 280",0.939809605,seconds
400,100,300,3,instances/n400_w100_v300_r3.txt,dp,8306,"22 44 73 118 168 247 317 366 373 374 376",0.121133301,seconds
400,100,300,3,instances/n400_w100_v300_r3.txt,bt,8306,"22 44 73 118 168 247 317 366 373 374 376",174.957814950,seconds
400,100,300,3,instances/n400_w100_v300_r3.txt,bb,8306,"22 44 73 118 168 247 317 366 373 374 376",25.119637952,seconds
400,100,300,4,instances/n400_w100_v300_r4.txt,dp,7448,"23 81 119 138 143 146 266 308 313",0.097695337,seconds
400,100,300,4,instances/n400_w100_v300_r4.txt,bt,7448,"23 81 119 138 143 146 266 308 313",8.030989439,seconds
400,100,300,4,instances/n400_w100_v300_r4.txt,bb,7448,"23 81 119 138 143 146 266 308 313",0.351842677,seconds
400,100,300,5,instances/n400_w100_v300_r5.txt,dp,8816,"12 14 29 42 126 136 186 218 273 279 291",0.136421206,seconds
400,100,300,5,instances/n400_w100_v300_r5.txt,bt,8816,"12 14 29 42 126 136 186 218 273 279 291",51.526191438,seconds
400,100,300,5,instances/n400_w100_v300_r5.txt,bb,8816,"12 14 29 42 126 136 186 218 273 279 291",1.980669999,seconds
400,100,300,6,instances/n400_w100_v300_r6.txt,dp,7739,"51 74 115 150 152 179 215 228 255",0.099433145,seconds
400,100,300,6,instances/n400_w100_v300_r6.txt,bt,7739,"51 74 115 150 152 179 215 228 255",8.356615804,seconds
400,100,300,6,instances/n400_w100_v300_r6.txt,bb,7739,"51 74 115 150 152 179 215 228 255",0.766392948,seconds
400,100,300,7,instances/n400_w100_v300_r7.txt,dp,8146,"10 12 24 151 169 251 260 287 295 328 354 369",0.117591867,seconds
400,100,300,7,instances/n400_w100_v300_r7.txt,bt,8146,"10 12 24 151 169 251 260 287 295 328 354 369",77.465522995,seconds
400,100,300,7,instances/n400_w100_v300_r7.txt,bb,8146,"10 12 24 151 169 251 260 287 295 328 354 369",2.516694851,seconds
400,100,300,8,instances/n400_w100_v300_r8.txt,dp,7638,"37 55 160 161 191 228 254 272 283 335 371",0.095585855,seconds
400,100,300,8,instances/n400_w100_v300_r8.txt,bt,7638,"37 55 160 161 191 228 254 272 283 335 371",14.646936288,seconds
400,100,300,8,instances/n400_w100_v300_r8.txt,bb,7638,"37 55 160 161 191 228 254 272 283 335 371",1.182675943,seconds
400,100,300,9,instances/n400_w100_v300_r9.txt,dp,8428,"75 88 106 121 180 181 251 266 299 331 341 377",0.098333162,seconds
400,100,300,9,instances/n400_w100_v300_r9.txt,bt,8428,"75 88 106 121 177 180 181 251 266 299 331 377",18.370294517,seconds
400,100,300,9,instances/n400_w100_v300_r9.txt,bb,8428,"75 88 106 121 177 180 181 251 266 299 331 377",0.052359543,seconds
400,100,300,10,instances/n400_w100_v300_r10.txt,dp,7086,"19 52 64 94 299 326 348 357 364",0.088885462,seconds
400,100,300,10,instances/n400_w100_v300_r10.txt,bt,7086,"19 52 64 94 299 326 348 357 364",9.767366308,seconds
400,100,300,10,instances/n400_w100_v300_r10.txt,bb,7086,"19 52 64 94 299 326 348 357 364",0.854314763,seconds
400,100,400,1,instances/n400_w100_v400_r1.txt,dp,7292,"21 49 66 101 129 134 156 196 395",0.176404212,seconds
400,100,400,1,instances/n400_w100_v400_r1.txt,bt,7292,"21 49 66 101 129 134 156 196 395",8.219884802,seconds
400,100,400,1,instances/n400_w100_v400_r1.txt,bb,7292,"21 49 66 101 129 134 156 196 395",0.379193348,seconds
400,100,400,2,instances/n400_w100_v400_r2.txt,dp,6284,"95 173 182 248 283 309 327 328",0.093811094,seconds
400,100,400,2,instances/n400_w100_v400_r2.txt,bt,6284,"95 173 182 248 283 309 327 328",5.263323747,seconds
400,100,400,2,instances/n400_w100_v400_r2.txt,bb,6284,"95 173 182 248 283 309 327 328",0.409475560,seconds
400,100,400,3,instances/n400_w100_v400_r3.txt,dp,5002,"13 70 72 148 271 305 308",0.060029435,seconds
400,100,400,3,instances/n400_w100_v400_r3.txt,bt,5002,"13 70 72 148 271 305 308",0.548079602,seconds
400,100,400,3,instances/n400_w100_v400_r3.txt,bb,5002,"13 70 72 148 271 305 308",0.130120127,seconds
400,100,400,4,instances/n400_w100_v400_r4.txt,dp,7077,"6 59 74 140 174 196 265 299 301 315",0.137814868,seconds
400,100,400,4,instances/n400_w100_v400_r4.txt,bt,7077,"6 59 74 140 174 196 265 299 301 315",11.095156784,seconds
400,100,400,4,instances/n400_w100_v400_r4.txt,bb,7077,"6 59 74 140 174 196 265 299 301 315",1.009961110,seconds
400,100,400,5,instances/n400_w100_v400_r5.txt,dp,9323,"5 70 110 124 129 170 242 278 317 341 348 369",0.150380281,seconds
400,100,400,5,instances/n400_w100_v400_r5.txt,bt,9323,"5 70 110 124 129 170 242 278 317 341 348 369",28.986573591,seconds
400,100,400,5,instances/n400_w100_v400_r5.txt,bb,9323,"5 70 110 124 129 170 242 278 317 341 348 369",1.862223169,seconds
400,100,400,6,instances/n400_w100_v400_r6.txt,dp,6281,"14 36 200 289 322 335 349 378",0.157236231,seconds
400,100,400,6,instances/n400_w100_v400_r6.txt,bt,6281,"14 36 200 289 322 335 349 378",9.459369845,seconds
400,100,400,6,instances/n400_w100_v400_r6.txt,bb,6281,"14 36 200 289 322 335 349 378",1.008047841,seconds
400,100,400,7,instances/n400_w100_v400_r7.txt,dp,8067,"18 31 54 67 90 131 188 209 350 364",0.171061915,seconds
400,100,400,7,instances/n400_w100_v400_r7.txt,bt,8067,"18 31 54 67 90 131 188 209 350 364",8.240058666,seconds
400,100,400,7,instances/n400_w100_v400_r7.txt,bb,8067,"18 31 54 67 90 131 188 209 350 364",1.574459101,seconds
400,100,400,8,instances/n400_w100_v400_r8.txt,dp,7792,"23 53 84 191 236 247 259 275 280 351 355",0.097346042,seconds
400,100,400,8,instances/n400_w100_v400_r8.txt,bt,7792,"23 53 84 191 236 247 259 275 280 351 355",3.404621582,seconds
400,100,400,8,instances/n400_w100_v400_r8.txt,bb,7792,"23 53 84 191 236 247 259 275 280 351 355",0.384451865,seconds
400,100,400,9,instances/n400_w100_v400_r9.txt,dp,8029,"8 33 87 92 115 139 159 182 257 384 397",0.152229467,seconds
400,100,400,9,instances/n400_w100_v400_r9.txt,bt,8029,"8 33 87 92 115 139 159 182 257 384 397",12.044672562,seconds
400,100,400,9,instances/n400_w100_v400_r9.txt,bb,8029,"8 33 87 92 115 139 159 182 257 384 397",0.916518116,seconds
400,100,400,10,instances/n400_w100_v400_r10.txt,dp,6688,"6 29 44 49 66 100 247 255 394",0.115494422,seconds
400,100,400,10,instances/n400_w100_v400_r10.txt,bt,6688,"6 29 44 49 66 100 247 255 394",4.775331383,seconds
400,100,400,10,instances/n400_w100_v400_r10.txt,bb,6688,"6 29 44 49 66 100 247 255 394",1.485674157,seconds
400,100,500,1,instances/n400_w100_v500_r1.txt,dp,6607,"29 79 234 297 304 368 370 386",0.139750679,seconds
400,100,500,1,instances/n400_w100_v500_r1.txt,bt,6607,"29 79 234 297 304 368 370 386",4.665943480,seconds
400,100,500,1,instances/n400_w100_v500_r1.txt,bb,6607,"29 79 234 297 304 368 370 386",0.910092770,seconds
400,100,500,2,instances/n400_w100_v500_r2.txt,dp,5522,"13 25 37 58 82 296 373",0.143446308,seconds
400,100,500,2,instances/n400_w100_v500_r2.txt,bt,5522,"13 25 37 58 82 296 373",2.515970252,seconds
400,100,500,2,instances/n400_w100_v500_r2.txt,bb,5522,"13 25 37 58 82 296 373",0.264207558,seconds
400,100,500,3,instances/n400_w100_v500_r3.txt,dp,6336,"28 71 93 145 158 179 351 373 400",0.229796943,seconds
400,100,500,3,instances/n400_w100_v500_r3.txt,bt,6336,"28 71 93 145 158 179 351 373 400",20.934176290,seconds
400,100,500,3,instances/n400_w100_v500_r3.txt,bb,6336,"28 71 93 145 158 179 351 373 400",1.106268962,seconds
400,100,500,4,instances/n400_w100_v500_r4.txt,dp,6254,"46 86 140 178 189 278 336 340 369",0.174040677,seconds
400,100,500,4,instances/n400_w100_v500_r4.txt,bt,6254,"46 86 140 178 189 278 336 340 369",3.754467172,seconds
400,100,500,4,instances/n400_w100_v500_r4.txt,bb,6254,"46 86 140 178 189 278 336 340 369",0.193563135,seconds
400,100,500,5,instances/n400_w100_v500_r5.txt,dp,6871,"35 127 144 155 161 172 211 272 337 350 357",0.271031672,seconds
400,100,500,5,instances/n400_w100_v500_r5.txt,bt,6871,"35 127 144 155 161 172 211 272 337 350 357",88.021866236,seconds
400,100,500,5,instances/n400_w100_v500_r5.txt,bb,6871,"35 127 144 155 161 172 211 272 337 350 357",17.280056278,seconds
400,100,500,6,instances/n400_w100_v500_r6.txt,dp,6685,"63 74 95 114 173 199 332 353",0.158921886,seconds
400,100,500,6,instances/n400_w100_v500_r6.txt,bt,6685,"63 74 95 114 173 199 332 353",16.005740282,seconds
400,100,500,6,instances/n400_w100_v500_r6.txt,bb,6685,"63 74 95 114 173 199 332 353",4.411780028,seconds
400,100,500,7,instances/n400_w100_v500_r7.txt,dp,8230,"16 117 120 176 216 223 241 248 308 349 353 374",0.203272540,seconds
400,100,500,7,instances/n400_w100_v500_r7.txt,bt,8230,"16 117 120 176 216 223 241 248 308 349 353 374",45.328967999,seconds
400,100,500,7,instances/n400_w100_v500_r7.txt,bb,8230,"16 117 120 176 216 223 241 248 308 349 353 374",1.951923936,seconds
400,100,500,8,instances/n400_w100_v500_r8.txt,dp,6546,"45 60 73 85 106 141 166 196 400",0.164826126,seconds
400,100,500,8,instances/n400_w100_v500_r8.txt,bt,6546,"45 60 73 85 106 141 166 196 400",5.928922936,seconds
400,100,500,8,instances/n400_w100_v500_r8.txt,bb,6546,"45 60 73 85 106 141 166 196 400",0.984153657,seconds
400,100,500,9,instances/n400_w100_v500_r9.txt,dp,7185,"71 119 162 186 207 226 277 297 314 358",0.193431906,seconds
400,100,500,9,instances/n400_w100_v500_r9.txt,bt,7185,"71 119 162 186 207 226 277 297 314 358",8.733685382,seconds
400,100,500,9,instances/n400_w100_v500_r9.txt,bb,7185,"71 119 162 186 207 226 277 297 314 358",3.206402069,seconds
400,100,500,10,instances/n400_w100_v500_r10.txt,dp,6439,"22 36 40 80 148 154 257 352 382",0.161311785,seconds
400,100,500,10,instances/n400_w100_v500_r10.txt,bt,6439,"22 36 40 80 148 154 257 352 382",3.907956444,seconds
400,100,500,10,instances/n400_w100_v500_r10.txt,bb,6439,"22 36 40 80 148 154 257 352 382",1.344825489,seconds
400,200,100,1,instances/n400_w200_v100_r1.txt,dp,5806,"5 36 52 144 167 199 265 267 306",0.070943743,seconds
400,200,100,1,instances/n400_w200_v100_r1.txt,bt,5806,"5 36 52 144 167 199 265 267 306",9.231799071,seconds
400,200,100,1,instances/n400_w200_v100_r1.txt,bb,5806,"5 36 52 144 167 199 265 267 306",1.826157373,seconds
400,200,100,2,instances/n400_w200_v100_r2.txt,dp,6163,"53 76 90 177 209 223 226 348",0.059692628,seconds
400,200,100,2,instances/n400_w200_v100_r2.txt,bt,6163,"53 76 90 177 209 223 226 348",7.659532849,seconds
400,200,100,2,instances/n400_w200_v100_r2.txt,bb,6163,"53 76 90 177 209 223 226 348",1.352836393,seconds
400,200,100,3,instances/n400_w200_v100_r3.txt,dp,5616,"7 58 69 96 105 250 302 393",0.062149994,seconds
400,200,100,3,instances/n400_w200_v100_r3.txt,bt,5616,"7 58 69 96 105 250 302 393",1.005920939,seconds
400,200,100,3,instances/n400_w200_v100_r3.txt,bb,5616,"7 58 69 96 105 250 302 393",0.085535595,seconds
400,200,100,4,instances/n400_w200_v100_r4.txt,dp,6462,"77 86 88 115 125 218 346 388 389",0.054772394,seconds
400,200,100,4,instances/n400_w200_v100_r4.txt,bt,6462,"77 86 88 115 125 218 346 388 389",6.005546779,seconds
400,200,100,4,instances/n400_w200_v100_r4.txt,bb,6462,"77 86 88 115 125 218 346 388 389",0.114360798,seconds
400,200,100,5,instances/n400_w200_v100_r5.txt,dp,6800,"1 66 69 84 143 237 287 382",0.059135763,seconds
400,200,100,5,instances/n400_w200_v100_r5.txt,bt,6800,"1 66 69 84 143 237 287 382",8.305590946,seconds
400,200,100,5,instances/n400_w200_v100_r5.txt,bb,6800,"1 66 69 84 143 237 287 382",1.278424253,seconds
400,200,100,6,instances/n400_w200_v100_r6.txt,dp,8816,"116 223 244 251 252 255 271 274 313 343 360 379",0.071576161,seconds
400,200,100,6,instances/n400_w200_v100_r6.txt,bt,8816,"116 223 244 251 252 255 271 274 313 343 360 379",179.563857279,seconds
400,200,100,6,instances/n400_w200_v100_r6.txt,bb,8816,"116 223 244 251 252 255 271 274 313 343 360 379",25.880008275,seconds
400,200,100,7,instances/n400_w200_v100_r7.txt,dp,7559,"28 55 145 169 181 182 266 276 317 377",0.055059545,seconds
400,200,100,7,instances/n400_w200_v100_r7.txt,bt,7559,"28 55 145 169 181 182 266 276 317 377",15.194385348,seconds
400,200,100,7,instances/n400_w200_v100_r7.txt,bb,7559,"28 55 145 169 181 182 266 276 317 377",1.689448697,seconds
400,200,100,8,instances/n400_w200_v100_r8.txt,dp,8661,"53 88 202 222 242 245 253 280 299 349 386",0.064360180,seconds
400,200,100,8,instances/n400_w200_v100_r8.txt,bt,8661,"53 88 202 222 242 245 253 280 299 349 386",82.226367662,seconds
400,200,100,8,instances/n400_w200_v100_r8.txt,bb,8661,"53 88 202 222 242 245 253 280 299 349 386",3.028811270,seconds
400,200,100,9,instances/n400_w200_v100_r9.txt,dp,8252,"64 71 80 111 138 156 176 281 306 360",0.053111425,seconds
400,200,100,9,instances/n400_w200_v100_r9.txt,bt,8252,"64 71 80 111 138 156 176 281 306 360",8.212718451,seconds
400,200,100,9,instances/n400_w200_v100_r9.txt,bb,8252,"64 71 80 111 138 156 176 281 306 360",2.359654269,seconds
400,200,100,10,instances/n400_w200_v100_r10.txt,dp,8985,"4 20 26 145 160 166 200 202 226 248 250 323 328",0.075614909,seconds
400,200,100,10,instances/n400_w200_v100_r10.txt,bt,8985,"4 20 26 145 160 166 200 202 226 248 250 323 328",101.661737533,seconds
400,200,100,10,instances/n400_w200_v100_r10.txt,bb,8985,"4 20 26 145 160 166 200 202 226 248 250 323 328",7.747009042,seconds
400,200,200,1,instances/n400_w200_v200_r1.txt,dp,7476,"5 38 89 104 158 177 226 228 344 350",0.155815406,seconds
400,200,200,1,instances/n400_w200_v200_r1.txt,bt,7476,"5 38 89 104 158 177 226 228 344 350",16.104402969,seconds
400,200,200,1,instances/n400_w200_v200_r1.txt,bb,7476,"5 38 89 104 158 177 226 228 344 350",1.721158874,seconds
400,200,200,2,instances/n400_w200_v200_r2.txt,dp,7495,"61 87 110 144 150 162 167 289 313 347",0.119761974,seconds
400,200,200,2,instances/n400_w200_v200_r2.txt,bt,7495,"61 87 110 144 150 162 167 289 313 347",18.667405582,seconds
400,200,200,2,instances/n400_w200_v200_r2.txt,bb,7495,"61 87 110 144 150 162 167 289 313 347",4.694746978,seconds
400,200,200,3,instances/n400_w200_v200_r3.txt,dp,6599,"21 42 61 81 143 169 367 390",0.122893840,seconds
400,200,200,3,instances/n400_w200_v200_r3.txt,bt,6599,"21 42 61 81 143 169 367 390",4.901225666,seconds
400,200,200,3,instances/n400_w200_v200_r3.txt,bb,6599,"21 42 61 81 143 169 367 390",1.272613954,seconds
400,200,200,4,instances/n400_w200_v200_r4.txt,dp,7004,"13 186 202 301 306 308 317 347 386",0.071010626,seconds
400,200,200,4,instances/n400_w200_v200_r4.txt,bt,7004,"13 186 202 301 306 308 317 347 386",4.577518280,seconds
400,200,200,4,instances/n400_w200_v200_r4.txt,bb,7004,"13 186 202 301 306 308 317 347 386",1.881955165,seconds
400,200,200,5,instances/n400_w200_v200_r5.txt,dp,8013,"38 85 126 130 150 201 221 271 348 365 386",0.133586400,seconds
400,200,200,5,instances/n400_w200_v200_r5.txt,bt,8013,"38 85 126 130 150 201 221 271 348 365 386",29.243028388,seconds
400,200,200,5,instances/n400_w200_v200_r5.txt,bb,8013,"38 85 126 130 150 201 221 271 348 365 386",1.629667534,seconds
400,200,200,6,instances/n400_w200_v200_r6.txt,dp,6491,"37 66 129 164 209 277 356 360 364 374",0.102203714,seconds
400,200,200,6,instances/n400_w200_v200_r6.txt,bt,6491,"37 66 129 164 209 277 356 360 364 374",8.624838364,seconds
400,200,200,6,instances/n400_w200_v200_r6.txt,bb,6491,"37 66 129 164 209 277 356 360 364 374",1.312302432,seconds
400,200,200,7,instances/n400_w200_v200_r7.txt,dp,6956,"22 64 104 129 157 213 223 299 391",0.136387328,seconds
400,200,200,7,instances/n400_w200_v200_r7.txt,bt,6956,"22 64 104 129 157 213 223 299 391",10.407420965,seconds
400,200,200,7,instances/n400_w200_v200_r7.txt,bb,6956,"22 64 104 129 157 213 223 299 391",1.389433235,seconds
400,200,200,8,instances/n400_w200_v200_r8.txt,dp,7830,"10 105 113 138 158 171 221 244 317 350",0.191820605,seconds
400,200,200,8,instances/n400_w200_v200_r8.txt,bt,7830,"10 105 113 138 158 171 221 244 317 350",7.900674635,seconds
400,200,200,8,instances/n400_w200_v200_r8.txt,bb,7830,"10 105 113 138 158 171 221 244 317 350",1.579238182,seconds
400,200,200,9,instances/n400_w200_v200_r9.txt,dp,7222,"23 60 108 144 198 203 235 240 279 284 285",0.130642732,seconds
400,200,200,9,instances/n400_w200_v200_r9.txt,bt,7222,"23 60 108 144 198 203 235 240 279 284 285",18.224097223,seconds
400,200,200,9,instances/n400_w200_v200_r9.txt,bb,7222,"23 60 108 144 198 203 235 240 279 284 285",2.305220205,seconds
400,200,200,10,instances/n400_w200_v200_r10.txt,dp,8111,"21 46 99 110 137 200 257 272 333 341 345",0.151432127,seconds
400,200,200,10,instances/n400_w200_v200_r10.txt,bt,8111,"21 46 99 110 137 200 257 272 333 341 345",25.840686017,seconds
400,200,200,10,instances/n400_w200_v200_r10.txt,bb,8111,"21 46 99 110 137 200 257 272 333 341 345",1.731435467,seconds
400,200,300,1,instances/n400_w200_v300_r1.txt,dp,6804,"14 47 49 73 153 216 236 248 271 303",0.252363300,seconds
400,200,300,1,instances/n400_w200_v300_r1.txt,bt,6804,"14 47 49 73 153 216 236 248 271 303",39.319905907,seconds
400,200,300,1,instances/n400_w200_v300_r1.txt,bb,6804,"14 47 49 73 153 216 236 248 271 303",5.480246954,seconds
400,200,300,2,instances/n400_w200_v300_r2.txt,dp,6180,"7 12 90 107 205 215 218 285 301",0.215641129,seconds
400,200,300,2,instances/n400_w200_v300_r2.txt,bt,6180,"7 12 90 107 205 215 218 285 301",7.666285993,seconds
400,200,300,2,instances/n400_w200_v300_r2.txt,bb,6180,"7 12 90 107 205 215 218 285 301",1.571342784,seconds
400,200,300,3,instances/n400_w200_v300_r3.txt,dp,7393,"4 25 39 47 84 244 267 289 327",0.206612136,seconds
400,200,300,3,instances/n400_w200_v300_r3.txt,bt,7393,"4 25 39 47 84 244 267 289 327",11.127392312,seconds
400,200,300,3,instances/n400_w200_v300_r3.txt,bb,7393,"4 25 39 47 84 244 267 289 327",2.334944918,seconds
400,200,300,4,instances/n400_w200_v300_r4.txt,dp,6381,"1 44 54 91 141 143 244 259 283",0.180015153,seconds
400,200,300,4,instances/n400_w200_v300_r4.txt,bt,6381,"1 44 54 91 141 143 244 259 283",7.797191270,seconds
400,200,300,4,instances/n400_w200_v300_r4.txt,bb,6381,"1 44 54 91 141 143 244 259 283",1.548085671,seconds
400,200,300,5,instances/n400_w200_v300_r5.txt,dp,6350,"6 16 95 174 182 190 270 329 343 350",0.229759085,seconds
400,200,300,5,instances/n400_w200_v300_r5.txt,bt,6350,"6 16 95 174 182 190 270 329 343 350",3.520205013,seconds
400,200,300,5,instances/n400_w200_v300_r5.txt,bb,6350,"6 16 95 174 182 190 270 329 343 350",1.825597628,seconds
400,200,300,6,instances/n400_w200_v300_r6.txt,dp,6465,"56 60 80 118 134 154 192 289 336 397",0.184831392,seconds
400,200,300,6,instances/n400_w200_v300_r6.txt,bt,6465,"56 60 80 118 134 154 192 289 336 397",2.654854955,seconds
400,200,300,6,instances/n400_w200_v300_r6.txt,bb,6465,"56 60 80 118 134 154 192 289 336 397",0.729292641,seconds
400,200,300,7,instances/n400_w200_v300_r7.txt,dp,6780,"33 61 100 102 141 180 195 216 389",0.187121533,seconds
400,200,300,7,instances/n400_w200_v300_r7.txt,bt,6780,"33 61 100 102 141 180 195 216 389",5.975503007,seconds
400,200,300,7,instances/n400_w200_v300_r7.txt,bb,6780,"33 61 100 102 141 180 195 216 389",2.076624974,seconds
400,200,300,8,instances/n400_w200_v300_r8.txt,dp,6940,"3 7 23 34 176 186 270 316 318 341",0.192330089,seconds
400,200,300,8,instances/n400_w200_v300_r8.txt,bt,6940,"3 7 23 34 176 186 270 316 318 341",10.572875561,seconds
400,200,300,8,instances/n400_w200_v300_r8.txt,bb,6940,"3 7 23 34 176 186 270 316 318 341",1.143855242,seconds
400,200,300,9,instances/n400_w200_v300_r9.txt,dp,6978,"31 98 106 108 118 178 256 288 321",0.185100498,seconds
400,200,300,9,instances/n400_w200_v300_r9.txt,bt,6978,"31 98 106 108 118 178 256 288 321",9.189867823,seconds
400,200,300,9,instances/n400_w200_v300_r9.txt,bb,6978,"31 98 106 108 118 178 256 288 321",0.616859740,seconds
400,200,300,10,instances/n400_w200_v300_r10.txt,dp,6475,"10 14 125 141 154 253 294 346 376",0.188598231,seconds
400,200,300,10,instances/n400_w200_v300_r10.txt,bt,6475,"10 14 125 141 154 253 294 346 376",3.575758775,seconds
400,200,300,10,instances/n400_w200_v300_r10.txt,bb,6475,"10 14 125 141 154 253 294 346 376",0.717170336,seconds
400,200,400,1,instances/n400_w200_v400_r1.txt,dp,8226,"33 34 140 173 211 249 319 347 348 363 398",0.242678598,seconds
400,200,400,1,instances/n400_w200_v400_r1.txt,bt,8226,"33 34 140 173 211 249 319 347 348 363 398",10.355775645,seconds
400,200,400,1,instances/n400_w200_v400_r1.txt,bb,8226,"33 34 140 173 211 249 319 347 348 363 398",0.127791777,seconds
400,200,400,2,instances/n400_w200_v400_r2.txt,dp,6579,"58 62 118 226 231 233 253 273 303",0.338694711,seconds
400,200,400,2,instances/n400_w200_v400_r2.txt,bt,6579,"58 62 118 226 231 233 253 273 303",5.429758040,seconds
400,200,400,2,instances/n400_w200_v400_r2.txt,bb,6579,"58 62 118 226 231 233 253 273 303",0.725312712,seconds
400,200,400,3,instances/n400_w200_v400_r3.txt,dp,6999,"11 98 194 204 248 258 301 303 347",0.217802706,seconds
400,200,400,3,instances/n400_w200_v400_r3.txt,bt,6999,"11 98 194 204 248 258 301 303 347",2.657138132,seconds
400,200,400,3,instances/n400_w200_v400_r3.txt,bb,6999,"11 98 194 204 248 258 301 303 347",0.273873663,seconds
400,200,400,4,instances/n400_w200_v400_r4.txt,dp,6609,"114 130 166 221 225 305 330 347 354 395",0.290936110,seconds
400,200,400,4,instances/n400_w200_v400_r4.txt,bt,6609,"114 130 166 221 225 305 330 347 354 395",2.618961693,seconds
400,200,400,4,instances/n400_w200_v400_r4.txt,bb,6609,"114 130 166 221 225 305 330 347 354 395",0.411256179,seconds
400,200,400,5,instances/n400_w200_v400_r5.txt,dp,6907,"103 114 149 194 219 272 317 325 334 381",0.402369736,seconds
400,200,400,5,instances/n400_w200_v400_r5.txt,bt,6907,"103 114 149 194 219 272 317 325 334 381",11.763811767,seconds
400,200,400,5,instances/n400_w200_v400_r5.txt,bb,6907,"103 114 149 194 219 272 317 325 334 381",1.828022140,seconds
400,200,400,6,instances/n400_w200_v400_r6.txt,dp,8970,"9 43 45 89 132 200 217 219 296 300",0.384093837,seconds
400,200,400,6,instances/n400_w200_v400_r6.txt,bt,8970,"9 43 45 89 132 200 217 219 296 300",17.232052761,seconds
400,200,400,6,instances/n400_w200_v400_r6.txt,bb,8970,"9 43 45 89 132 200 217 219 296 300",1.431961836,seconds
400,200,400,7,instances/n400_w200_v400_r7.txt,dp,7267,"10 84 160 162 163 281 334 362 371 378",0.335484921,seconds
400,200,400,7,instances/n400_w200_v400_r7.txt,bt,7267,"10 84 160 162 163 281 334 362 371 378",17.050895173,seconds
400,200,400,7,instances/n400_w200_v400_r7.txt,bb,7267,"10 84 160 162 163 281 334 362 371 378",5.503353506,seconds
400,200,400,8,instances/n400_w200_v400_r8.txt,dp,7815,"32 33 131 145 223 234 244 259 276 374 389",0.458958848,seconds
400,200,400,8,instances/n400_w200_v400_r8.txt,bt,7815,"32 33 131 145 223 234 244 259 276 374 389",46.041220276,seconds
400,200,400,8,instances/n400_w200_v400_r8.txt,bb,7815,"32 33 131 145 223 234 244 259 276 374 389",6.636701342,seconds
400,200,400,9,instances/n400_w200_v400_r9.txt,dp,5096,"42 82 108 203 217 222 299",0.160579848,seconds
400,200,400,9,instances/n400_w200_v400_r9.txt,bt,5096,"42 82 108 203 217 222 299",0.598459840,seconds
400,200,400,9,instances/n400_w200_v400_r9.txt,bb,5096,"42 82 108 203 217 222 299",0.579811753,seconds
400,200,400,10,instances/n400_w200_v400_r10.txt,dp,7306,"47 49 54 95 240 255 267 310 359",0.368637293,seconds
400,200,400,10,instances/n400_w200_v400_r10.txt,bt,7306,"47 49 54 95 240 255 267 310 359",10.861840695,seconds
400,200,400,10,instances/n400_w200_v400_r10.txt,bb,7306,"47 49 54 95 240 255 267 310 359",2.040405725,seconds
400,200,500,1,instances/n400_w200_v500_r1.txt,dp,5632,"68 70 108 125 141 150 225 260 280",0.335595489,seconds
400,200,500,1,instances/n400_w200_v500_r1.txt,bt,5632,"68 70 108 125 141 150 225 260 280",3.981097084,seconds
400,200,500,1,instances/n400_w200_v500_r1.txt,bb,5632,"68 70 108 125 141 150 225 260 280",1.167953476,seconds
400,200,500,2,instances/n400_w200_v500_r2.txt,dp,6910,"41 74 143 149 155 191 221 294 339 368",0.850312399,seconds
400,200,500,2,instances/n400_w200_v500_r2.txt,bt,6910,"41 74 143 149 155 191 221 294 339 368",23.144078604,seconds
400,200,500,2,instances/n400_w200_v500_r2.txt,bb,6910,"41 74 143 149 155 191 221 294 339 368",2.860439198,seconds
400,200,500,3,instances/n400_w200_v500_r3.txt,dp,8263,"2 38 51 106 145 191 225 249 257 318 327",0.590110342,seconds
400,200,500,3,instances/n400_w200_v500_r3.txt,bt,8263,"2 38 51 106 145 191 225 249 257 318 327",68.412158597,seconds
400,200,500,3,instances/n400_w200_v500_r3.txt,bb,8263,"2 38 51 106 145 191 225 249 257 318 327",3.419742969,seconds
400,200,500,4,instances/n400_w200_v500_r4.txt,dp,6524,"80 96 107 118 134 163 179 259 292",0.398425302,seconds
