arquivo_csv,quantidade_itens,capacidade_peso,capacidade_volume,algoritmo,execucoes,tempo_medio,tempo_mediano,desvio_padrao_tempo,tempo_minimo,tempo_maximo,lucro_medio,coeficiente_variacao_tempo
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,dp,10,"0,0076","0,004","0,0074","0,00092","0,022",4180.1,"0,97"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,bt,10,"0,0024","0,0022","0,0018","0,0003","0,0058",4180.1,"0,76"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,bb,10,"0,00041","0,0002","0,00043","0,00011","0,0014",4180.1,"1,0439"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,dp,10,"0,0065","0,0052","0,006","0,00078","0,02",4165.6,"0,91"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,bt,10,"0,0021","0,0013","0,0018","0,0002","0,006",4165.6,"0,85"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,bb,10,"0,00057","0,00043","0,0005","0,00013","0,0016",4165.6,"0,88"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,dp,10,"0,014","0,0099","0,014","0,0016","0,04",4768.6,"0,98"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,bt,10,"0,0042","0,003","0,0044","0,00059","0,015",4768.6,"1,0464"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,bb,10,"0,0013","0,0005","0,0013","0,00011","0,0037",4768.6,"1,0633"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,dp,10,"0,01","0,0065","0,0089","0,0028","0,03",4291.1,"0,87"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,bt,10,"0,0038","0,0024","0,0043","0,001","0,015",4291.1,"1,1452"
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,bb,10,"0,001","0,00075","0,00075","0,00026","0,0025",4291.1,"0,74"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,dp,10,"0,31","0,33","0,22","0,032","0,65",5361.6,"0,7"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,bt,10,"0,13","0,071","0,19","0,012","0,64",5361.6,"1,4212"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,bb,10,"0,026","0,014","0,039","0,0021","0,13",5361.6,"1,4692"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,dp,10,"0,37","0,34","0,18","0,034","0,65",5931.4,"0,48"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,bt,10,"0,3","0,27","0,27","0,014","0,89",5931.4,"0,89"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,bb,10,"0,037","0,035","0,023","0,0075","0,086",5931.4,"0,61"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,dp,10,"0,4","0,39","0,098","0,26","0,53",5751.3,"0,24"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,bt,10,"0,14","0,12","0,09","0,054","0,28",5751.3,"0,63"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,bb,10,"0,031","0,025","0,02","0,0054","0,07",5751.3,"0,66"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,dp,10,"0,36","0,4","0,22","0,09","0,69",5331.6,"0,61"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,bt,10,"0,12","0,07","0,12","0,019","0,38",5331.6,"1,0086"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,bb,10,"0,027","0,027","0,014","0,0073","0,05",5331.6,"0,53"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,dp,10,"0,7","0,94","0,46","0,035","1,1625",5740.5,"0,67"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,bt,10,"0,12","0,065","0,13","0,018","0,42",5740.5,"1,0969"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,bb,10,"0,015","0,012","0,011","0,0041","0,041",5740.5,"0,72"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,dp,10,"14,1097","5,2935","24,0567","0,054","76,7244",5459.9,"1,7050"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,bt,10,"0,098","0,054","0,11","0,022","0,37",5459.9,"1,1093"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,bb,10,"0,021","0,021","0,012","0,0045","0,038",5459.9,"0,59"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,dp,10,"0,22","0,21","0,14","0,038","0,41",5479.7,"0,62"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,bt,10,"0,085","0,04","0,098","0,011","0,29",5479.7,"1,1528"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,bb,10,"0,015","0,011","0,019","0,0018","0,066",5479.7,"1,2351"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,dp,10,"0,28","0,28","0,16","0,033","0,54",5239.5,"0,59"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,bt,10,"0,18","0,077","0,22","0,011","0,59",5239.5,"1,2374"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,bb,10,"0,022","0,014","0,024","0,0028","0,072",5239.5,"1,1017"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,dp,10,"0,38","0,37","0,17","0,054","0,62",5546.3,"0,44"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,bt,10,"0,11","0,081","0,1","0,024","0,36",5546.3,"0,89"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,bb,10,"0,023","0,018","0,018","0,0038","0,058",5546.3,"0,81"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,dp,10,"0,3","0,29","0,15","0,11","0,5",5364.0,"0,5"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,bt,10,"0,052","0,056","0,019","0,028","0,079",5364.0,"0,36"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,bb,10,"0,013","0,01","0,01","0,0025","0,035",5364.0,"0,8"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,dp,10,"0,56","0,58","0,29","0,07","1,0166",5484.3,"0,53"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,bt,10,"0,18","0,11","0,18","0,029","0,46",5484.3,"0,98"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,bb,10,"0,034","0,026","0,03","0,0051","0,11",5484.3,"0,89"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,dp,10,"3,5060","2,7622","3,4928","0,2","8,8032",5450.0,1
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,bt,10,"0,061","0,059","0,016","0,033","0,091",5450.0,"0,26"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,bb,10,"0,012","0,0089","0,0086","0,0044","0,032",5450.0,"0,7"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,dp,10,"0,25","0,22","0,17","0,078","0,58",5568.9,"0,68"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,bt,10,"0,15","0,054","0,18","0,014","0,57",5568.9,"1,2054"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,bb,10,"0,029","0,011","0,035","0,0028","0,093",5568.9,"1,2117"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,dp,10,"0,3","0,29","0,11","0,13","0,45",5448.0,"0,36"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,bt,10,"0,082","0,057","0,058","0,025","0,2",5448.0,"0,71"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,bb,10,"0,012","0,0083","0,014","0,0027","0,051",5448.0,"1,1960"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,dp,10,"0,39","0,41","0,12","0,072","0,5",5799.2,"0,31"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,bt,10,"0,2","0,16","0,16","0,016","0,53",5799.2,"0,8"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,bb,10,"0,027","0,011","0,032","0,0038","0,092",5799.2,"1,1670"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,dp,10,"0,58","0,67","0,21","0,1","0,81",5709.9,"0,36"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,bt,10,"0,22","0,12","0,22","0,032","0,62",5709.9,"1,0021"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,bb,10,"0,033","0,022","0,035","0,0076","0,12",5709.9,"1,0456"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,dp,10,"0,59","0,76","0,3","0,075","0,93",5261.1,"0,51"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,bt,10,"0,067","0,053","0,046","0,023","0,18",5261.1,"0,69"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,bb,10,"0,014","0,014","0,011","0,0029","0,039",5261.1,"0,78"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000000,dp,10,"5,8728","5,4091","6,7362","0,13","20,4731",5537.1,"1,1470"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000000,bt,10,"0,15","0,072","0,16","0,022","0,46",5537.1,"1,0483"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000000,bb,10,"0,021","0,014","0,017","0,0028","0,053",5537.1,"0,8"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000,dp,10,"0,29","0,32","0,1","0,11","0,4",5596.9,"0,35"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000,bt,10,"0,19","0,15","0,15","0,022","0,47",5596.9,"0,81"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000,bb,10,"0,03","0,03","0,02","0,0026","0,067",5596.9,"0,67"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,100000,dp,10,"0,37","0,41","0,11","0,18","0,53",6500.7,"0,3"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,100000,bt,10,"0,33","0,069","0,49","0,056","1,3241",6500.7,"1,5208"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,100000,bb,10,"0,02","0,017","0,015","0,0011","0,041",6500.7,"0,73"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000000,dp,10,"0,32","0,35","0,13","0,017","0,47",5643.3,"0,42"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000000,bt,10,"0,14","0,091","0,13","0,013","0,42",5643.3,"0,95"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000000,bb,10,"0,019","0,018","0,013","0,0057","0,042",5643.3,"0,7"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,10000000,dp,10,"0,3","0,33","0,17","0,056","0,56",5640.2,"0,57"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,10000000,bt,10,"0,15","0,058","0,21","0,0099","0,7",5640.2,"1,3844"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,10000000,bb,10,"0,03","0,014","0,045","0,0022","0,15",5640.2,"1,5088"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,100000000,dp,10,"0,54","0,67","0,27","0,074","0,82",5515.8,"0,51"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,100000000,bt,10,"0,16","0,099","0,17","0,016","0,53",5515.8,"1,0275"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,100000000,bb,10,"0,022","0,0086","0,031","0,0028","0,1",5515.8,"1,3916"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000000000,dp,10,"4,1857","4,7385","3,0579","0,13","8,2504",5469.1,"0,73"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000000000,bt,10,"0,14","0,11","0,12","0,025","0,41",5469.1,"0,86"
CSV_300itens_aumento_de_peso_e_volume.csv,200,10000000,1000000000,bb,10,"0,029","0,019","0,023","0,013","0,085",5469.1,"0,78"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000,dp,10,"0,27","0,27","0,094","0,12","0,42",5815.3,"0,35"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000,bt,10,"0,24","0,19","0,18","0,02","0,57",5815.3,"0,74"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000,bb,10,"0,036","0,023","0,038","0,0021","0,11",5815.3,"1,0446"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,100000,dp,10,"0,29","0,3","0,14","0,089","0,46",5556.6,"0,5"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,100000,bt,10,"0,13","0,083","0,11","0,029","0,34",5556.6,"0,85"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,100000,bb,10,"0,034","0,024","0,038","0,0083","0,13",5556.6,"1,0918"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000000,dp,10,"0,32","0,3","0,12","0,088","0,52",5693.0,"0,39"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000000,bt,10,"0,15","0,068","0,18","0,024","0,52",5693.0,"1,2044"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000000,bb,10,"0,026","0,018","0,029","0,0062","0,1",5693.0,"1,0818"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,10000000,dp,10,"0,29","0,31","0,14","0,065","0,48",5795.2,"0,5"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,10000000,bt,10,"0,1","0,073","0,086","0,011","0,25",5795.2,"0,82"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,10000000,bb,10,"0,019","0,013","0,014","0,0052","0,047",5795.2,"0,74"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,100000000,dp,10,"0,49","0,47","0,093","0,36","0,64",5517.0,"0,19"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,100000000,bt,10,"0,13","0,082","0,12","0,06","0,4",5517.0,"0,87"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,100000000,bb,10,"0,03","0,03","0,015","0,0098","0,055",5517.0,"0,5"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000000000,dp,10,"3,4325","2,1539","3,7633","0,064","8,8876",5200.9,"1,0964"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000000000,bt,10,"0,067","0,05","0,052","0,025","0,19",5200.9,"0,77"
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000000,1000000000,bb,10,"0,017","0,0074","0,016","0,0019","0,04",5200.9,"0,93"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000,dp,10,"0,25","0,27","0,17","0,041","0,48",5301.7,"0,66"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000,bt,10,"0,086","0,066","0,076","0,024","0,26",5301.7,"0,89"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000,bb,10,"0,022","0,019","0,024","0,0049","0,086",5301.7,"1,0567"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,100000,dp,10,"0,35","0,34","0,15","0,057","0,64",5754.1,"0,42"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,100000,bt,10,"0,092","0,077","0,061","0,021","0,21",5754.1,"0,66"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,100000,bb,10,"0,013","0,0097","0,0092","0,0026","0,03",5754.1,"0,71"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000000,dp,10,"0,32","0,31","0,14","0,13","0,55",6131.7,"0,43"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000000,bt,10,"0,22","0,17","0,19","0,035","0,58",6131.7,"0,86"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000000,bb,10,"0,026","0,024","0,017","0,0025","0,053",6131.7,"0,66"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,10000000,dp,10,"0,31","0,34","0,13","0,12","0,49",5412.3,"0,41"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,10000000,bt,10,"0,13","0,061","0,16","0,025","0,55",5412.3,"1,2293"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,10000000,bb,10,"0,029","0,026","0,02","0,0026","0,076",5412.3,"0,68"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,100000000,dp,10,"0,53","0,56","0,22","0,055","0,77",5743.2,"0,42"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,100000000,bt,10,"0,14","0,12","0,093","0,012","0,37",5743.2,"0,67"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,100000000,bb,10,"0,036","0,021","0,042","0,01","0,15",5743.2,"1,1640"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000000000,dp,10,"5,0426","5,6753","2,9728","0,047","8,5529",5756.0,"0,59"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000000000,bt,10,"0,13","0,11","0,11","0,014","0,37",5756.0,"0,82"
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000000,1000000000,bb,10,"0,027","0,017","0,033","0,0033","0,11",5756.0,"1,2312"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000,dp,10,"0,76","0,72","0,24","0,49","1,2000",6714.4,"0,31"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000,bt,10,"1,8347","1,1776","2,0826","0,53","7,4786",6714.4,"1,1351"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000,bb,10,"0,25","0,16","0,22","0,081","0,66",6714.4,"0,9"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,100000,dp,10,"0,68","0,62","0,23","0,5","1,2805",6636.5,"0,34"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,100000,bt,10,"2,8424","2,8853","1,9310","0,19","6,1411",6636.5,"0,68"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,100000,bb,10,"0,36","0,34","0,29","0,049","0,85",6636.5,"0,8"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000000,dp,10,"0,46","0,44","0,11","0,32","0,65",6403.6,"0,24"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000000,bt,10,"2,6645","1,4828","3,3578","0,25","10,5804",6403.6,"1,2602"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000000,bb,10,"0,27","0,22","0,18","0,047","0,55",6403.6,"0,67"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,10000000,dp,10,"0,66","0,64","0,15","0,46","0,94",6741.9,"0,23"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,10000000,bt,10,"4,9139","1,3326","7,8661","0,44","24,9457",6741.9,"1,6008"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,10000000,bb,10,"0,36","0,26","0,36","0,036","1,0849",6741.9,"0,98"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,100000000,dp,10,"0,85","0,82","0,18","0,64","1,1298",5971.9,"0,21"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,100000000,bt,10,"1,0430","1,0124","0,74","0,17","2,3216",5971.9,"0,71"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,100000000,bb,10,"0,25","0,12","0,32","0,03","1,0195",5971.9,"1,2695"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000000000,dp,10,"8,4105","8,0304","2,5677","5,3483","12,7526",6518.0,"0,31"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000000000,bt,10,"1,3154","0,83","1,1122","0,43","3,7666",6518.0,"0,85"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000,1000000000,bb,10,"0,19","0,15","0,14","0,046","0,4",6518.0,"0,74"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000,dp,10,"0,53","0,54","0,088","0,43","0,64",6464.8,"0,17"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000,bt,10,"3,1468","1,3617","5,9591","0,23","19,9378",6464.8,"1,8937"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000,bb,10,"0,53","0,1","1,1143","0,018","3,6615",6464.8,"2,1113"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,100000,dp,10,"0,49","0,5","0,11","0,34","0,64",6601.6,"0,22"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,100000,bt,10,"3,7771","1,9288","3,8506","0,5","10,3402",6601.6,"1,0195"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,100000,bb,10,"0,39","0,28","0,27","0,13","0,96",6601.6,"0,7"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000000,dp,10,"0,43","0,43","0,078","0,27","0,52",5967.7,"0,18"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000000,bt,10,"2,4985","0,94","3,5934","0,13","10,6921",5967.7,"1,4382"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000000,bb,10,"0,3","0,18","0,32","0,09","1,1049",5967.7,"1,0695"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,10000000,dp,10,"0,51","0,51","0,07","0,37","0,63",6702.9,"0,14"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,10000000,bt,10,"2,6304","2,6406","2,4876","0,26","8,3934",6702.9,"0,95"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,10000000,bb,10,"0,43","0,18","0,69","0,021","2,3030",6702.9,"1,5988"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,100000000,dp,10,"0,96","1,0059","0,14","0,73","1,1348",6558.8,"0,14"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,100000000,bt,10,"1,6928","1,4715","1,2755","0,15","3,6627",6558.8,"0,75"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,100000000,bb,10,"0,28","0,21","0,28","0,034","0,86",6558.8,"1,0039"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000000000,dp,10,"8,8409","9,4708","2,6030","4,8682","12,3561",6417.9,"0,29"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000000000,bt,10,"1,2909","0,92","1,0534","0,29","3,7470",6417.9,"0,82"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000,1000000000,bb,10,"0,16","0,13","0,11","0,071","0,41",6417.9,"0,67"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000,dp,10,"0,49","0,48","0,061","0,43","0,62",6474.0,"0,12"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000,bt,10,"1,8757","1,5002","1,1645","0,38","4,0565",6474.0,"0,62"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000,bb,10,"0,29","0,2","0,23","0,072","0,82",6474.0,"0,81"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,100000,dp,10,"0,48","0,48","0,092","0,32","0,66",6415.7,"0,19"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,100000,bt,10,"2,5180","1,6684","2,8674","0,17","8,4635",6415.7,"1,1388"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,100000,bb,10,"0,43","0,28","0,44","0,018","1,4752",6415.7,"1,0240"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000000,dp,10,"0,49","0,5","0,12","0,31","0,68",6254.5,"0,24"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000000,bt,10,"1,0635","0,76","1,0432","0,12","3,7414",6254.5,"0,98"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000000,bb,10,"0,16","0,14","0,12","0,034","0,37",6254.5,"0,72"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,10000000,dp,10,"0,47","0,46","0,14","0,25","0,66",6424.7,"0,29"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,10000000,bt,10,"1,8483","0,93","2,6520","0,19","9,1848",6424.7,"1,4348"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,10000000,bb,10,"0,38","0,22","0,37","0,099","1,2521",6424.7,"0,97"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,100000000,dp,10,"0,93","1,0005","0,21","0,51","1,1344",6319.3,"0,22"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,100000000,bt,10,"2,1191","1,8365","1,8015","0,24","5,0534",6319.3,"0,85"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,100000000,bb,10,"0,25","0,074","0,33","0,034","0,95",6319.3,"1,2901"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000000000,dp,10,"10,4779","9,7706","2,7913","6,8217","16,1930",6780.2,"0,27"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000000000,bt,10,"3,0063","2,6485","2,5553","0,38","9,1049",6780.2,"0,85"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000,1000000000,bb,10,"0,35","0,23","0,34","0,071","1,1188",6780.2,"0,99"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000,dp,10,"0,47","0,48","0,073","0,39","0,6",6466.7,"0,15"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000,bt,10,"1,1742","0,86","0,79","0,38","2,4876",6466.7,"0,67"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000,bb,10,"0,25","0,25","0,15","0,013","0,43",6466.7,"0,6"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,100000,dp,10,"0,48","0,48","0,091","0,34","0,65",6766.3,"0,19"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,100000,bt,10,"1,5880","1,8335","0,86","0,28","2,6181",6766.3,"0,54"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,100000,bb,10,"0,18","0,1","0,15","0,061","0,55",6766.3,"0,84"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000000,dp,10,"0,55","0,53","0,15","0,37","0,92",6655.4,"0,28"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000000,bt,10,"1,9943","1,7683","1,3425","0,22","4,9388",6655.4,"0,67"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000000,bb,10,"0,3","0,24","0,18","0,068","0,62",6655.4,"0,62"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,10000000,dp,10,"0,6","0,6","0,14","0,43","0,83",6409.4,"0,24"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,10000000,bt,10,"1,9244","1,5241","1,6513","0,34","5,7375",6409.4,"0,86"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,10000000,bb,10,"0,34","0,26","0,35","0,027","1,3055",6409.4,"1,0503"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,100000000,dp,10,"0,87","0,93","0,21","0,47","1,1358",6219.6,"0,24"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,100000000,bt,10,"1,7421","1,0709","1,7841","0,18","5,8750",6219.6,"1,0241"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,100000000,bb,10,"0,26","0,13","0,25","0,03","0,81",6219.6,"0,96"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000000000,dp,10,"8,1802","7,9060","2,1845","5,4099","12,1445",6298.3,"0,27"
