n,W,V,rep,instance,algorithm,profit,chosen_items,time_seconds,time_unit
200,10000000,1000,1,instances/n200_w10000000_v1000_r1.txt,dp,5524,"5 22 28 60 61 132 150 158 181",0.397650369,seconds
200,10000000,1000,1,instances/n200_w10000000_v1000_r1.txt,bt,5524,"5 22 28 60 61 132 150 158 181",0.356849740,seconds
200,10000000,1000,1,instances/n200_w10000000_v1000_r1.txt,bb,5524,"5 22 28 60 61 132 150 158 181",0.066749705,seconds
200,10000000,1000,2,instances/n200_w10000000_v1000_r2.txt,dp,5731,"11 53 72 81 101 115 146 178 181",0.347472404,seconds
200,10000000,1000,2,instances/n200_w10000000_v1000_r2.txt,bt,5731,"11 53 72 81 101 115 146 178 181",0.150363327,seconds
200,10000000,1000,2,instances/n200_w10000000_v1000_r2.txt,bb,5731,"11 53 72 81 101 115 146 178 181",0.045357774,seconds
200,10000000,1000,3,instances/n200_w10000000_v1000_r3.txt,dp,6712,"4 43 44 84 108 129 133 155 191",0.204067395,seconds
200,10000000,1000,3,instances/n200_w10000000_v1000_r3.txt,bt,6712,"4 43 44 84 108 129 133 155 191",0.315799730,seconds
200,10000000,1000,3,instances/n200_w10000000_v1000_r3.txt,bb,6712,"4 43 44 84 108 129 133 155 191",0.044657203,seconds
200,10000000,1000,4,instances/n200_w10000000_v1000_r4.txt,dp,5554,"56 59 93 100 101 130 185 188 189",0.263299779,seconds
200,10000000,1000,4,instances/n200_w10000000_v1000_r4.txt,bt,5554,"56 59 93 100 101 130 185 188 189",0.468768116,seconds
200,10000000,1000,4,instances/n200_w10000000_v1000_r4.txt,bb,5554,"56 59 93 100 101 130 185 188 189",0.029450264,seconds
200,10000000,1000,5,instances/n200_w10000000_v1000_r5.txt,dp,5493,"53 77 83 109 125 164 167 189",0.388438447,seconds
200,10000000,1000,5,instances/n200_w10000000_v1000_r5.txt,bt,5493,"53 77 83 109 125 164 167 189",0.153876158,seconds
200,10000000,1000,5,instances/n200_w10000000_v1000_r5.txt,bb,5493,"53 77 83 109 125 164 167 189",0.030816668,seconds
200,10000000,1000,6,instances/n200_w10000000_v1000_r6.txt,dp,4612,"93 133 143 155 177 198",0.161901682,seconds
200,10000000,1000,6,instances/n200_w10000000_v1000_r6.txt,bt,4612,"93 133 143 155 177 198",0.028609190,seconds
200,10000000,1000,6,instances/n200_w10000000_v1000_r6.txt,bb,4612,"93 133 143 155 177 198",0.011133970,seconds
200,10000000,1000,7,instances/n200_w10000000_v1000_r7.txt,dp,4799,"4 5 58 64 129 161",0.105815646,seconds
200,10000000,1000,7,instances/n200_w10000000_v1000_r7.txt,bt,4799,"4 5 58 64 129 161",0.022014754,seconds
200,10000000,1000,7,instances/n200_w10000000_v1000_r7.txt,bb,4799,"4 5 58 64 129 161",0.002639433,seconds
200,10000000,1000,8,instances/n200_w10000000_v1000_r8.txt,dp,5560,"32 34 73 78 79 88 159",0.391253950,seconds
200,10000000,1000,8,instances/n200_w10000000_v1000_r8.txt,bt,5560,"32 34 73 78 79 88 159",0.048505760,seconds
200,10000000,1000,8,instances/n200_w10000000_v1000_r8.txt,bb,5560,"32 34 73 78 79 88 159",0.005735099,seconds
200,10000000,1000,9,instances/n200_w10000000_v1000_r9.txt,dp,5544,"9 22 30 70 119 149 152 198",0.311220942,seconds
200,10000000,1000,9,instances/n200_w10000000_v1000_r9.txt,bt,5544,"9 22 30 70 119 149 152 198",0.111184137,seconds
200,10000000,1000,9,instances/n200_w10000000_v1000_r9.txt,bb,5544,"9 22 30 70 119 149 152 198",0.041817031,seconds
200,10000000,1000,10,instances/n200_w10000000_v1000_r10.txt,dp,6440,"16 29 36 40 74 85 112 147 181",0.322432503,seconds
200,10000000,1000,10,instances/n200_w10000000_v1000_r10.txt,bt,6440,"16 29 36 40 74 85 112 147 181",0.202180915,seconds
200,10000000,1000,10,instances/n200_w10000000_v1000_r10.txt,bb,6440,"16 29 36 40 74 85 112 147 181",0.024632818,seconds
200,10000000,100000,1,instances/n200_w10000000_v100000_r1.txt,dp,6112,"25 37 42 46 60 120 146 187",0.433864541,seconds
200,10000000,100000,1,instances/n200_w10000000_v100000_r1.txt,bt,6112,"25 37 42 46 60 120 146 187",0.063282676,seconds
200,10000000,100000,1,instances/n200_w10000000_v100000_r1.txt,bb,6112,"25 37 42 46 60 120 146 187",0.002849032,seconds
200,10000000,100000,2,instances/n200_w10000000_v100000_r2.txt,dp,8466,"35 60 71 78 84 97 110 127 148 176 187",0.419830808,seconds
200,10000000,100000,2,instances/n200_w10000000_v100000_r2.txt,bt,8466,"35 60 71 78 84 97 110 127 148 176 187",1.324091816,seconds
200,10000000,100000,2,instances/n200_w10000000_v100000_r2.txt,bb,8466,"35 60 71 78 84 97 110 127 148 176 187",0.017241600,seconds
200,10000000,100000,3,instances/n200_w10000000_v100000_r3.txt,dp,5492,"19 64 70 95 97 113 126",0.527567541,seconds
200,10000000,100000,3,instances/n200_w10000000_v100000_r3.txt,bt,5492,"19 64 70 95 97 113 126",0.056315611,seconds
200,10000000,100000,3,instances/n200_w10000000_v100000_r3.txt,bb,5492,"19 64 70 95 97 113 126",0.040808466,seconds
200,10000000,100000,4,instances/n200_w10000000_v100000_r4.txt,dp,5796,"47 48 63 84 107 119 134 152",0.443068566,seconds
200,10000000,100000,4,instances/n200_w10000000_v100000_r4.txt,bt,5796,"47 48 63 84 107 119 134 152",0.062560871,seconds
200,10000000,100000,4,instances/n200_w10000000_v100000_r4.txt,bb,5796,"47 48 63 84 107 119 134 152",0.022278513,seconds
200,10000000,100000,5,instances/n200_w10000000_v100000_r5.txt,dp,5335,"6 9 47 73 127 128 145 196",0.182312629,seconds
200,10000000,100000,5,instances/n200_w10000000_v100000_r5.txt,bt,5335,"6 9 47 73 127 128 145 196",0.056795978,seconds
200,10000000,100000,5,instances/n200_w10000000_v100000_r5.txt,bb,5335,"6 9 47 73 127 128 145 196",0.014961295,seconds
200,10000000,100000,6,instances/n200_w10000000_v100000_r6.txt,dp,6242,"6 37 39 41 58 123 125 149",0.216486564,seconds
200,10000000,100000,6,instances/n200_w10000000_v100000_r6.txt,bt,6242,"6 37 39 41 58 123 125 149",0.075467441,seconds
200,10000000,100000,6,instances/n200_w10000000_v100000_r6.txt,bb,6242,"6 37 39 41 58 123 125 149",0.001084759,seconds
200,10000000,100000,7,instances/n200_w10000000_v100000_r7.txt,dp,5542,"7 56 67 97 131 154 158 184",0.444154867,seconds
200,10000000,100000,7,instances/n200_w10000000_v100000_r7.txt,bt,5542,"7 56 67 97 131 154 158 184",0.061903204,seconds
200,10000000,100000,7,instances/n200_w10000000_v100000_r7.txt,bb,5542,"7 56 67 97 131 154 158 184",0.033592466,seconds
200,10000000,100000,8,instances/n200_w10000000_v100000_r8.txt,dp,7219,"2 3 21 50 66 75 79 149 164",0.321044780,seconds
200,10000000,100000,8,instances/n200_w10000000_v100000_r8.txt,bt,7219,"2 3 21 50 66 75 79 149 164",0.266193343,seconds
200,10000000,100000,8,instances/n200_w10000000_v100000_r8.txt,bb,7219,"2 3 21 50 66 75 79 149 164",0.016425352,seconds
200,10000000,100000,9,instances/n200_w10000000_v100000_r9.txt,dp,8594,"24 38 59 60 70 84 106 129 159 177 185",0.403373023,seconds
200,10000000,100000,9,instances/n200_w10000000_v100000_r9.txt,bt,8594,"24 38 59 60 70 84 106 129 159 177 185",1.183102917,seconds
200,10000000,100000,9,instances/n200_w10000000_v100000_r9.txt,bb,8594,"24 38 59 60 70 84 106 129 159 177 185",0.007960893,seconds
200,10000000,100000,10,instances/n200_w10000000_v100000_r10.txt,dp,6209,"2 5 9 69 80 160 175 194",0.284050622,seconds
200,10000000,100000,10,instances/n200_w10000000_v100000_r10.txt,bt,6209,"2 5 9 69 80 160 175 194",0.101852046,seconds
200,10000000,100000,10,instances/n200_w10000000_v100000_r10.txt,bb,6209,"2 5 9 69 80 160 175 194",0.041099474,seconds
200,10000000,1000000,1,instances/n200_w10000000_v1000000_r1.txt,dp,6527,"36 82 119 144 170 181 194 196",0.351809704,seconds
200,10000000,1000000,1,instances/n200_w10000000_v1000000_r1.txt,bt,6527,"36 82 119 144 170 181 194 196",0.085062909,seconds
200,10000000,1000000,1,instances/n200_w10000000_v1000000_r1.txt,bb,6527,"36 82 119 144 170 181 194 196",0.012366269,seconds
200,10000000,1000000,2,instances/n200_w10000000_v1000000_r2.txt,dp,4796,"11 32 41 133 144 157 193 197",0.467640177,seconds
200,10000000,1000000,2,instances/n200_w10000000_v1000000_r2.txt,bt,4796,"11 32 41 133 144 157 193 197",0.135485463,seconds
200,10000000,1000000,2,instances/n200_w10000000_v1000000_r2.txt,bb,4796,"11 32 41 133 144 157 193 197",0.041622862,seconds
200,10000000,1000000,3,instances/n200_w10000000_v1000000_r3.txt,dp,5251,"16 24 72 90 107 176 193",0.190510682,seconds
200,10000000,1000000,3,instances/n200_w10000000_v1000000_r3.txt,bt,5251,"16 24 72 90 107 176 193",0.048418055,seconds
200,10000000,1000000,3,instances/n200_w10000000_v1000000_r3.txt,bb,5251,"16 24 72 90 107 176 193",0.006540307,seconds
200,10000000,1000000,4,instances/n200_w10000000_v1000000_r4.txt,dp,8116,"18 38 41 95 114 123 129 142 147 164",0.299383238,seconds
200,10000000,1000000,4,instances/n200_w10000000_v1000000_r4.txt,bt,8116,"18 38 41 95 114 123 129 142 147 164",0.420802966,seconds
200,10000000,1000000,4,instances/n200_w10000000_v1000000_r4.txt,bb,8116,"18 38 41 95 114 123 129 142 147 164",0.005797609,seconds
200,10000000,1000000,5,instances/n200_w10000000_v1000000_r5.txt,dp,5649,"19 34 50 56 75 143 182 193",0.371217598,seconds
200,10000000,1000000,5,instances/n200_w10000000_v1000000_r5.txt,bt,5649,"19 34 50 56 75 143 182 193",0.062037690,seconds
200,10000000,1000000,5,instances/n200_w10000000_v1000000_r5.txt,bb,5649,"19 34 50 56 75 143 182 193",0.007001104,seconds
200,10000000,1000000,6,instances/n200_w10000000_v1000000_r6.txt,dp,5704,"23 68 97 119 128 133 173 190",0.338364504,seconds
200,10000000,1000000,6,instances/n200_w10000000_v1000000_r6.txt,bt,5704,"23 68 97 119 128 133 173 190",0.084478454,seconds
200,10000000,1000000,6,instances/n200_w10000000_v1000000_r6.txt,bb,5704,"23 68 97 119 128 133 173 190",0.023351975,seconds
200,10000000,1000000,7,instances/n200_w10000000_v1000000_r7.txt,dp,6091,"3 7 12 14 32 96 131 135 172",0.320996352,seconds
200,10000000,1000000,7,instances/n200_w10000000_v1000000_r7.txt,bt,6091,"3 7 12 14 32 96 131 135 172",0.353683540,seconds
200,10000000,1000000,7,instances/n200_w10000000_v1000000_r7.txt,bb,6091,"3 7 12 14 32 96 131 135 172",0.026999031,seconds
200,10000000,1000000,8,instances/n200_w10000000_v1000000_r8.txt,dp,5119,"19 41 56 102 116 119 171 180",0.465782711,seconds
200,10000000,1000000,8,instances/n200_w10000000_v1000000_r8.txt,bt,5119,"19 41 56 102 116 119 171 180",0.115279696,seconds
200,10000000,1000000,8,instances/n200_w10000000_v1000000_r8.txt,bb,5119,"19 41 56 102 116 119 171 180",0.024519514,seconds
200,10000000,1000000,9,instances/n200_w10000000_v1000000_r9.txt,dp,3418,"6 18 49 120 137 195",0.016812574,seconds
200,10000000,1000000,9,instances/n200_w10000000_v1000000_r9.txt,bt,3418,"6 18 49 120 137 195",0.013058813,seconds
200,10000000,1000000,9,instances/n200_w10000000_v1000000_r9.txt,bb,3418,"6 18 49 120 137 195",0.005654536,seconds
200,10000000,1000000,10,instances/n200_w10000000_v1000000_r10.txt,dp,5762,"44 75 98 138 143 150 189",0.351903281,seconds
200,10000000,1000000,10,instances/n200_w10000000_v1000000_r10.txt,bt,5762,"44 75 98 138 143 150 189",0.096668832,seconds
200,10000000,1000000,10,instances/n200_w10000000_v1000000_r10.txt,bb,5762,"44 75 98 138 143 150 189",0.034249404,seconds
200,10000000,10000000,1,instances/n200_w10000000_v10000000_r1.txt,dp,4287,"5 67 131 134 138 166",0.055684180,seconds
200,10000000,10000000,1,instances/n200_w10000000_v10000000_r1.txt,bt,4287,"5 67 131 134 138 166",0.009890557,seconds
200,10000000,10000000,1,instances/n200_w10000000_v10000000_r1.txt,bb,4287,"5 67 131 134 138 166",0.004611479,seconds
200,10000000,10000000,2,instances/n200_w10000000_v10000000_r2.txt,dp,6266,"33 108 137 171 179 180 183 188",0.390729405,seconds
200,10000000,10000000,2,instances/n200_w10000000_v10000000_r2.txt,bt,6266,"33 108 137 171 179 180 183 188",0.187858082,seconds
200,10000000,10000000,2,instances/n200_w10000000_v10000000_r2.txt,bb,6266,"33 108 137 171 179 180 183 188",0.018738514,seconds
200,10000000,10000000,3,instances/n200_w10000000_v10000000_r3.txt,dp,5057,"1 21 71 113 137 164 173",0.555067295,seconds
200,10000000,10000000,3,instances/n200_w10000000_v10000000_r3.txt,bt,5057,"1 21 71 113 137 164 173",0.059661422,seconds
200,10000000,10000000,3,instances/n200_w10000000_v10000000_r3.txt,bb,5057,"1 21 71 113 137 164 173",0.035908523,seconds
200,10000000,10000000,4,instances/n200_w10000000_v10000000_r4.txt,dp,5049,"63 83 98 105 166 189",0.198814807,seconds
200,10000000,10000000,4,instances/n200_w10000000_v10000000_r4.txt,bt,5049,"63 83 98 105 166 189",0.044944396,seconds
200,10000000,10000000,4,instances/n200_w10000000_v10000000_r4.txt,bb,5049,"63 83 98 105 166 189",0.009896009,seconds
200,10000000,10000000,5,instances/n200_w10000000_v10000000_r5.txt,dp,4850,"50 54 57 85 133 178",0.126943035,seconds
200,10000000,10000000,5,instances/n200_w10000000_v10000000_r5.txt,bt,4850,"50 54 57 85 133 178",0.026786303,seconds
200,10000000,10000000,5,instances/n200_w10000000_v10000000_r5.txt,bb,4850,"50 54 57 85 133 178",0.009324140,seconds
200,10000000,10000000,6,instances/n200_w10000000_v10000000_r6.txt,dp,4521,"26 123 153 163 192 196",0.110553311,seconds
200,10000000,10000000,6,instances/n200_w10000000_v10000000_r6.txt,bt,4521,"26 123 153 163 192 196",0.033414071,seconds
200,10000000,10000000,6,instances/n200_w10000000_v10000000_r6.txt,bb,4521,"26 123 153 163 192 196",0.034818252,seconds
200,10000000,10000000,7,instances/n200_w10000000_v10000000_r7.txt,dp,6004,"58 68 73 81 91 192 197",0.499064411,seconds
200,10000000,10000000,7,instances/n200_w10000000_v10000000_r7.txt,bt,6004,"58 68 73 81 91 192 197",0.057158719,seconds
200,10000000,10000000,7,instances/n200_w10000000_v10000000_r7.txt,bb,6004,"58 68 73 81 91 192 197",0.002246021,seconds
200,10000000,10000000,8,instances/n200_w10000000_v10000000_r8.txt,dp,6427,"36 68 88 114 118 152 161 163 175",0.359398887,seconds
200,10000000,10000000,8,instances/n200_w10000000_v10000000_r8.txt,bt,6427,"36 68 88 114 118 152 161 163 175",0.253715963,seconds
200,10000000,10000000,8,instances/n200_w10000000_v10000000_r8.txt,bb,6427,"36 68 88 114 118 152 161 163 175",0.023274209,seconds
200,10000000,10000000,9,instances/n200_w10000000_v10000000_r9.txt,dp,6525,"55 74 90 91 103 121 132 147 197",0.306076654,seconds
200,10000000,10000000,9,instances/n200_w10000000_v10000000_r9.txt,bt,6525,"55 74 90 91 103 121 132 147 197",0.130920355,seconds
200,10000000,10000000,9,instances/n200_w10000000_v10000000_r9.txt,bb,6525,"55 74 90 91 103 121 132 147 197",0.005357410,seconds
200,10000000,10000000,10,instances/n200_w10000000_v10000000_r10.txt,dp,7416,"33 48 60 77 109 114 123 153 176",0.383522351,seconds
200,10000000,10000000,10,instances/n200_w10000000_v10000000_r10.txt,bt,7416,"33 48 60 77 109 114 123 153 176",0.698408188,seconds
200,10000000,10000000,10,instances/n200_w10000000_v10000000_r10.txt,bb,7416,"33 48 60 77 109 114 123 153 176",0.152043920,seconds
200,10000000,100000000,1,instances/n200_w10000000_v100000000_r1.txt,dp,6493,"34 111 122 140 166 167 172 184 188",0.655377862,seconds
200,10000000,100000000,1,instances/n200_w10000000_v100000000_r1.txt,bt,6493,"34 111 122 140 166 167 172 184 188",0.244480008,seconds
200,10000000,100000000,1,instances/n200_w10000000_v100000000_r1.txt,bb,6493,"34 111 122 140 166 167 172 184 188",0.021573055,seconds
200,10000000,100000000,2,instances/n200_w10000000_v100000000_r2.txt,dp,6741,"7 22 53 143 170 186 195 200",0.709826795,seconds
200,10000000,100000000,2,instances/n200_w10000000_v100000000_r2.txt,bt,6741,"7 22 53 143 170 186 195 200",0.070730679,seconds
200,10000000,100000000,2,instances/n200_w10000000_v100000000_r2.txt,bb,6741,"7 22 53 143 170 186 195 200",0.005303401,seconds
200,10000000,100000000,3,instances/n200_w10000000_v100000000_r3.txt,dp,4579,"44 73 79 111 174 175",0.257048033,seconds
200,10000000,100000000,3,instances/n200_w10000000_v100000000_r3.txt,bt,4579,"44 73 79 111 174 175",0.031859683,seconds
200,10000000,100000000,3,instances/n200_w10000000_v100000000_r3.txt,bb,4579,"44 73 79 111 174 175",0.008684569,seconds
200,10000000,100000000,4,instances/n200_w10000000_v100000000_r4.txt,dp,3678,"30 111 119 154 155",0.074473638,seconds
200,10000000,100000000,4,instances/n200_w10000000_v100000000_r4.txt,bt,3678,"30 111 119 154 155",0.015735535,seconds
200,10000000,100000000,4,instances/n200_w10000000_v100000000_r4.txt,bb,3678,"30 111 119 154 155",0.005481517,seconds
200,10000000,100000000,5,instances/n200_w10000000_v100000000_r5.txt,dp,6192,"16 102 120 137 146 149 164 170",0.532737250,seconds
200,10000000,100000000,5,instances/n200_w10000000_v100000000_r5.txt,bt,6192,"16 102 120 137 146 149 164 170",0.145041546,seconds
200,10000000,100000000,5,instances/n200_w10000000_v100000000_r5.txt,bb,6192,"16 102 120 137 146 149 164 170",0.002783733,seconds
200,10000000,100000000,6,instances/n200_w10000000_v100000000_r6.txt,dp,5368,"10 18 46 124 132 134 163",0.158142750,seconds
200,10000000,100000000,6,instances/n200_w10000000_v100000000_r6.txt,bt,5368,"10 18 46 124 132 134 163",0.034022481,seconds
200,10000000,100000000,6,instances/n200_w10000000_v100000000_r6.txt,bb,5368,"10 18 46 124 132 134 163",0.008056196,seconds
200,10000000,100000000,7,instances/n200_w10000000_v100000000_r7.txt,dp,5654,"12 43 129 171 174 191 196 198",0.824952408,seconds
200,10000000,100000000,7,instances/n200_w10000000_v100000000_r7.txt,bt,5654,"12 43 129 171 174 191 196 198",0.530455606,seconds
200,10000000,100000000,7,instances/n200_w10000000_v100000000_r7.txt,bb,5654,"12 43 129 171 174 191 196 198",0.104352993,seconds
200,10000000,100000000,8,instances/n200_w10000000_v100000000_r8.txt,dp,5217,"1 5 26 120 140 161 166 170",0.780121003,seconds
200,10000000,100000000,8,instances/n200_w10000000_v100000000_r8.txt,bt,5217,"1 5 26 120 140 161 166 170",0.104513932,seconds
200,10000000,100000000,8,instances/n200_w10000000_v100000000_r8.txt,bb,5217,"1 5 26 120 140 161 166 170",0.044819040,seconds
200,10000000,100000000,9,instances/n200_w10000000_v100000000_r9.txt,dp,6678,"52 67 77 92 104 106 131 164 193",0.692908042,seconds
200,10000000,100000000,9,instances/n200_w10000000_v100000000_r9.txt,bt,6678,"52 67 77 92 104 106 131 164 193",0.356553820,seconds
200,10000000,100000000,9,instances/n200_w10000000_v100000000_r9.txt,bb,6678,"52 67 77 92 104 106 131 164 193",0.015303348,seconds
200,10000000,100000000,10,instances/n200_w10000000_v100000000_r10.txt,dp,4558,"17 28 49 52 112 132 151",0.709551922,seconds
200,10000000,100000000,10,instances/n200_w10000000_v100000000_r10.txt,bt,4558,"17 28 49 52 112 132 151",0.094088098,seconds
200,10000000,100000000,10,instances/n200_w10000000_v100000000_r10.txt,bb,4558,"17 28 49 52 112 132 151",0.008576498,seconds
200,10000000,1000000000,1,instances/n200_w10000000_v1000000000_r1.txt,dp,6087,"1 86 127 130 133 134 137 150 165",8.250413316,seconds
200,10000000,1000000000,1,instances/n200_w10000000_v1000000000_r1.txt,bt,6087,"1 86 127 130 133 134 137 150 165",0.211889269,seconds
200,10000000,1000000000,1,instances/n200_w10000000_v1000000000_r1.txt,bb,6087,"1 86 127 130 133 134 137 150 165",0.032852113,seconds
200,10000000,1000000000,2,instances/n200_w10000000_v1000000000_r2.txt,dp,4599,"9 49 73 86 184 192",7.823324368,seconds
200,10000000,1000000000,2,instances/n200_w10000000_v1000000000_r2.txt,bt,4599,"9 49 73 86 184 192",0.080758298,seconds
200,10000000,1000000000,2,instances/n200_w10000000_v1000000000_r2.txt,bb,4599,"9 49 73 86 184 192",0.017375025,seconds
200,10000000,1000000000,3,instances/n200_w10000000_v1000000000_r3.txt,dp,5005,"3 14 41 66 73 74 109 146 155",4.698112055,seconds
200,10000000,1000000000,3,instances/n200_w10000000_v1000000000_r3.txt,bt,5005,"3 14 41 66 73 74 109 146 155",0.208203855,seconds
200,10000000,1000000000,3,instances/n200_w10000000_v1000000000_r3.txt,bb,5005,"3 14 41 66 73 74 109 146 155",0.085275815,seconds
200,10000000,1000000000,4,instances/n200_w10000000_v1000000000_r4.txt,dp,5968,"48 60 83 85 88 144 164 179",6.181868739,seconds
200,10000000,1000000000,4,instances/n200_w10000000_v1000000000_r4.txt,bt,5968,"48 60 83 85 88 144 164 179",0.129912382,seconds
200,10000000,1000000000,4,instances/n200_w10000000_v1000000000_r4.txt,bb,5968,"48 60 83 85 88 144 164 179",0.025732006,seconds
200,10000000,1000000000,5,instances/n200_w10000000_v1000000000_r5.txt,dp,6908,"10 12 27 45 48 63 97 114 161 163",4.778803077,seconds
200,10000000,1000000000,5,instances/n200_w10000000_v1000000000_r5.txt,bt,6908,"10 12 27 45 48 63 97 114 161 163",0.407247635,seconds
200,10000000,1000000000,5,instances/n200_w10000000_v1000000000_r5.txt,bb,6908,"10 12 27 45 48 63 97 114 161 163",0.048936512,seconds
200,10000000,1000000000,6,instances/n200_w10000000_v1000000000_r6.txt,dp,5361,"5 57 68 73 100 119 159 189",4.215597575,seconds
200,10000000,1000000000,6,instances/n200_w10000000_v1000000000_r6.txt,bt,5361,"5 57 68 73 100 119 159 189",0.165849042,seconds
200,10000000,1000000000,6,instances/n200_w10000000_v1000000000_r6.txt,bb,5361,"5 57 68 73 100 119 159 189",0.020244345,seconds
200,10000000,1000000000,7,instances/n200_w10000000_v1000000000_r7.txt,dp,4997,"4 24 88 112 123 133 136",5.393819661,seconds
200,10000000,1000000000,7,instances/n200_w10000000_v1000000000_r7.txt,bt,4997,"4 24 88 112 123 133 136",0.061630843,seconds
200,10000000,1000000000,7,instances/n200_w10000000_v1000000000_r7.txt,bb,4997,"4 24 88 112 123 133 136",0.017795697,seconds
200,10000000,1000000000,8,instances/n200_w10000000_v1000000000_r8.txt,dp,5711,"15 37 74 100 113 175 183",0.231061200,seconds
200,10000000,1000000000,8,instances/n200_w10000000_v1000000000_r8.txt,bt,5711,"15 37 74 100 113 175 183",0.051105466,seconds
200,10000000,1000000000,8,instances/n200_w10000000_v1000000000_r8.txt,bb,5711,"15 37 74 100 113 175 183",0.012899705,seconds
200,10000000,1000000000,9,instances/n200_w10000000_v1000000000_r9.txt,dp,4774,"33 34 37 93 131 136 141 163",0.155911009,seconds
200,10000000,1000000000,9,instances/n200_w10000000_v1000000000_r9.txt,bt,4774,"33 34 37 93 131 136 141 163",0.028011436,seconds
200,10000000,1000000000,9,instances/n200_w10000000_v1000000000_r9.txt,bb,4774,"33 34 37 93 131 136 141 163",0.013263366,seconds
200,10000000,1000000000,10,instances/n200_w10000000_v1000000000_r10.txt,dp,5281,"12 14 56 86 128 186 187 198",0.127709910,seconds
200,10000000,1000000000,10,instances/n200_w10000000_v1000000000_r10.txt,bt,5281,"12 14 56 86 128 186 187 198",0.025347553,seconds
200,10000000,1000000000,10,instances/n200_w10000000_v1000000000_r10.txt,bb,5281,"12 14 56 86 128 186 187 198",0.015198094,seconds
200,100000000,1000,1,instances/n200_w100000000_v1000_r1.txt,dp,5908,"2 22 23 30 67 83 155 163 183",0.259700300,seconds
200,100000000,1000,1,instances/n200_w100000000_v1000_r1.txt,bt,5908,"2 22 23 30 67 83 155 163 183",0.336495129,seconds
200,100000000,1000,1,instances/n200_w100000000_v1000_r1.txt,bb,5908,"2 22 23 30 67 83 155 163 183",0.022128229,seconds
200,100000000,1000,2,instances/n200_w100000000_v1000_r2.txt,dp,6315,"10 34 37 121 122 123 151 160 177",0.250548465,seconds
200,100000000,1000,2,instances/n200_w100000000_v1000_r2.txt,bt,6315,"10 34 37 121 122 123 151 160 177",0.362059897,seconds
200,100000000,1000,2,instances/n200_w100000000_v1000_r2.txt,bb,6315,"10 34 37 121 122 123 151 160 177",0.108069755,seconds
200,100000000,1000,3,instances/n200_w100000000_v1000_r3.txt,dp,6592,"17 38 43 57 92 94 157 159 176",0.417966429,seconds
200,100000000,1000,3,instances/n200_w100000000_v1000_r3.txt,bt,6592,"17 38 43 57 92 94 157 159 176",0.143169664,seconds
200,100000000,1000,3,instances/n200_w100000000_v1000_r3.txt,bb,6592,"17 38 43 57 92 94 157 159 176",0.026094808,seconds
200,100000000,1000,4,instances/n200_w100000000_v1000_r4.txt,dp,6869,"27 28 39 89 101 105 130 138 192",0.276282291,seconds
200,100000000,1000,4,instances/n200_w100000000_v1000_r4.txt,bt,6869,"27 28 39 89 101 105 130 138 192",0.183982177,seconds
200,100000000,1000,4,instances/n200_w100000000_v1000_r4.txt,bb,6869,"27 28 39 89 101 105 130 138 192",0.011122651,seconds
200,100000000,1000,5,instances/n200_w100000000_v1000_r5.txt,dp,4952,"7 96 117 125 145 159 181 182",0.328597414,seconds
200,100000000,1000,5,instances/n200_w100000000_v1000_r5.txt,bt,4952,"7 96 117 125 145 159 181 182",0.129191980,seconds
200,100000000,1000,5,instances/n200_w100000000_v1000_r5.txt,bb,4952,"7 96 117 125 145 159 181 182",0.020971126,seconds
200,100000000,1000,6,instances/n200_w100000000_v1000_r6.txt,dp,6596,"23 95 105 115 155 166 170 172 177",0.362742518,seconds
200,100000000,1000,6,instances/n200_w100000000_v1000_r6.txt,bt,6596,"23 95 105 115 155 166 170 172 177",0.410534789,seconds
200,100000000,1000,6,instances/n200_w100000000_v1000_r6.txt,bb,6596,"23 95 105 115 155 166 170 172 177",0.103216611,seconds
200,100000000,1000,7,instances/n200_w100000000_v1000_r7.txt,dp,7158,"47 61 107 117 124 125 185 188 200",0.230945773,seconds
200,100000000,1000,7,instances/n200_w100000000_v1000_r7.txt,bt,7158,"47 61 107 117 124 125 185 188 200",0.567461877,seconds
200,100000000,1000,7,instances/n200_w100000000_v1000_r7.txt,bb,7158,"47 61 107 117 124 125 185 188 200",0.036795283,seconds
200,100000000,1000,8,instances/n200_w100000000_v1000_r8.txt,dp,4202,"52 63 70 135 137 141",0.123178280,seconds
200,100000000,1000,8,instances/n200_w100000000_v1000_r8.txt,bt,4202,"52 63 70 135 137 141",0.037659115,seconds
200,100000000,1000,8,instances/n200_w100000000_v1000_r8.txt,bb,4202,"52 63 70 135 137 141",0.008272798,seconds
200,100000000,1000,9,instances/n200_w100000000_v1000_r9.txt,dp,4878,"21 53 102 125 171 172 189",0.339184802,seconds
200,100000000,1000,9,instances/n200_w100000000_v1000_r9.txt,bt,4878,"21 53 102 125 171 172 189",0.194301683,seconds
200,100000000,1000,9,instances/n200_w100000000_v1000_r9.txt,bb,4878,"21 53 102 125 171 172 189",0.023891470,seconds
200,100000000,1000,10,instances/n200_w100000000_v1000_r10.txt,dp,4683,"11 86 106 121 123 128",0.137526124,seconds
200,100000000,1000,10,instances/n200_w100000000_v1000_r10.txt,bt,4683,"11 86 106 121 123 128",0.020172300,seconds
200,100000000,1000,10,instances/n200_w100000000_v1000_r10.txt,bb,4683,"11 86 106 121 123 128",0.002070134,seconds
