n,W,V,rep,instance,algorithm,profit,chosen_items,time_seconds,time_unit,status
100,600,100,6,instances/n100_w600_v100_r6.txt,bb,4168.0,17 42 59 61 89,0.000155925,seconds,
100,600,100,7,instances/n100_w600_v100_r7.txt,dp,3598.0,4 39 54 56 74,0.004942299,seconds,
100,600,100,7,instances/n100_w600_v100_r7.txt,bt,3598.0,4 39 54 56 74,0.000777201,seconds,
100,600,100,7,instances/n100_w600_v100_r7.txt,bb,3598.0,4 39 54 56 74,0.000216894,seconds,
100,600,100,8,instances/n100_w600_v100_r8.txt,dp,3661.0,9 16 42 43 70 94,0.004653373,seconds,
100,600,100,8,instances/n100_w600_v100_r8.txt,bt,3661.0,9 16 42 43 70 94,0.000967007,seconds,
100,600,100,8,instances/n100_w600_v100_r8.txt,bb,3661.0,9 16 42 43 70 94,0.000485674,seconds,
100,600,100,9,instances/n100_w600_v100_r9.txt,dp,3977.0,2 6 53 54 89 93,0.004100305,seconds,
100,600,100,9,instances/n100_w600_v100_r9.txt,bt,3977.0,2 6 53 54 89 93,0.001737034,seconds,
100,600,100,9,instances/n100_w600_v100_r9.txt,bb,3977.0,2 6 53 54 89 93,0.000642456,seconds,
100,600,100,10,instances/n100_w600_v100_r10.txt,dp,3553.0,14 54 55 95 98,0.001427755,seconds,
100,600,100,10,instances/n100_w600_v100_r10.txt,bt,3553.0,14 54 55 95 98,0.000762277,seconds,
100,600,100,10,instances/n100_w600_v100_r10.txt,bb,3553.0,14 54 55 95 98,0.000293371,seconds,
100,700,100,1,instances/n100_w700_v100_r1.txt,dp,3826.0,2 15 22 58 62,0.001391386,seconds,
100,700,100,1,instances/n100_w700_v100_r1.txt,bt,3826.0,2 15 22 58 62,0.00038018,seconds,
100,700,100,1,instances/n100_w700_v100_r1.txt,bb,3826.0,2 15 22 58 62,8.7987e-05,seconds,
100,700,100,2,instances/n100_w700_v100_r2.txt,dp,3663.0,5 13 25 75 77,0.002238433,seconds,
100,700,100,2,instances/n100_w700_v100_r2.txt,bt,3663.0,5 13 25 75 77,0.000717984,seconds,
100,700,100,2,instances/n100_w700_v100_r2.txt,bb,3663.0,5 13 25 75 77,0.000510913,seconds,
100,700,100,3,instances/n100_w700_v100_r3.txt,dp,3693.0,30 42 66 68 75,0.002136957,seconds,
100,700,100,3,instances/n100_w700_v100_r3.txt,bt,3693.0,30 42 66 68 75,0.001103859,seconds,
100,700,100,3,instances/n100_w700_v100_r3.txt,bb,3693.0,30 42 66 68 75,0.000376837,seconds,
100,700,100,4,instances/n100_w700_v100_r4.txt,dp,4299.0,32 38 46 52 79 98 100,0.005988313,seconds,
100,700,100,4,instances/n100_w700_v100_r4.txt,bt,4299.0,32 38 46 52 79 98 100,0.004197692,seconds,
100,700,100,4,instances/n100_w700_v100_r4.txt,bb,4299.0,32 38 46 52 79 98 100,0.000641714,seconds,
100,700,100,5,instances/n100_w700_v100_r5.txt,dp,4806.0,4 16 21 30 40 71 74 81,0.006916312,seconds,
100,700,100,5,instances/n100_w700_v100_r5.txt,bt,4806.0,4 16 21 30 40 71 74 81,0.002556056,seconds,
100,700,100,5,instances/n100_w700_v100_r5.txt,bb,4806.0,4 16 21 30 40 71 74 81,0.000740546,seconds,
100,700,100,6,instances/n100_w700_v100_r6.txt,dp,4469.0,22 41 44 51 76 80 99,0.003350915,seconds,
100,700,100,6,instances/n100_w700_v100_r6.txt,bt,4469.0,22 41 44 51 76 80 99,0.001893041,seconds,
100,700,100,6,instances/n100_w700_v100_r6.txt,bb,4469.0,22 41 44 51 76 80 99,0.001697863,seconds,
100,700,100,7,instances/n100_w700_v100_r7.txt,dp,4851.0,14 19 39 55 59 62 71,0.006616801,seconds,
100,700,100,7,instances/n100_w700_v100_r7.txt,bt,4851.0,14 19 39 55 59 62 71,0.002391701,seconds,
100,700,100,7,instances/n100_w700_v100_r7.txt,bb,4851.0,14 19 39 55 59 62 71,0.001349917,seconds,
100,700,100,8,instances/n100_w700_v100_r8.txt,dp,3998.0,16 26 72 73 79,0.002018193,seconds,
100,700,100,8,instances/n100_w700_v100_r8.txt,bt,3998.0,16 26 72 73 79,0.000693766,seconds,
100,700,100,8,instances/n100_w700_v100_r8.txt,bb,3998.0,16 26 72 73 79,0.00038601,seconds,
100,700,100,9,instances/n100_w700_v100_r9.txt,dp,4472.0,26 66 73 80 86 93,0.005632517,seconds,
100,700,100,9,instances/n100_w700_v100_r9.txt,bt,4472.0,26 66 73 80 86 93,0.002169071,seconds,
100,700,100,9,instances/n100_w700_v100_r9.txt,bb,4472.0,26 66 73 80 86 93,0.0004042,seconds,
100,700,100,10,instances/n100_w700_v100_r10.txt,dp,5092.0,9 28 53 65 93 96 100,0.004112881,seconds,
100,700,100,10,instances/n100_w700_v100_r10.txt,bt,5092.0,9 28 53 65 93 96 100,0.001795382,seconds,
100,700,100,10,instances/n100_w700_v100_r10.txt,bb,5092.0,9 28 53 65 93 96 100,0.000163789,seconds,
100,800,100,1,instances/n100_w800_v100_r1.txt,dp,3715.0,10 13 70 78 93,0.004019727,seconds,
100,800,100,1,instances/n100_w800_v100_r1.txt,bt,3715.0,10 13 70 78 93,0.001950491,seconds,
100,800,100,1,instances/n100_w800_v100_r1.txt,bb,3715.0,10 13 70 78 93,0.000531958,seconds,
100,800,100,2,instances/n100_w800_v100_r2.txt,dp,2963.0,12 43 57 63,0.000881268,seconds,
100,800,100,2,instances/n100_w800_v100_r2.txt,bt,2963.0,12 43 57 63,0.000409544,seconds,
100,800,100,2,instances/n100_w800_v100_r2.txt,bb,2963.0,12 43 57 63,0.000224301,seconds,
100,800,100,3,instances/n100_w800_v100_r3.txt,dp,4603.0,4 20 43 63 70,0.004953074,seconds,
100,800,100,3,instances/n100_w800_v100_r3.txt,bt,4603.0,4 20 43 63 70,0.001916663,seconds,
100,800,100,3,instances/n100_w800_v100_r3.txt,bb,4603.0,4 20 43 63 70,0.000364765,seconds,
100,800,100,4,instances/n100_w800_v100_r4.txt,dp,5500.0,18 23 36 48 53 55 74,0.005737614,seconds,
100,800,100,4,instances/n100_w800_v100_r4.txt,bt,5500.0,18 23 36 48 53 55 74,0.00187063,seconds,
100,800,100,4,instances/n100_w800_v100_r4.txt,bb,5500.0,18 23 36 48 53 55 74,0.000223921,seconds,
100,800,100,5,instances/n100_w800_v100_r5.txt,dp,3925.0,14 45 46 78 96 98,0.006143283,seconds,
100,800,100,5,instances/n100_w800_v100_r5.txt,bt,3925.0,14 45 46 78 96 98,0.002857647,seconds,
100,800,100,5,instances/n100_w800_v100_r5.txt,bb,3925.0,14 45 46 78 96 98,0.004034477,seconds,
100,800,100,6,instances/n100_w800_v100_r6.txt,dp,4577.0,6 7 46 63 86 94,0.003654447,seconds,
100,800,100,6,instances/n100_w800_v100_r6.txt,bt,4577.0,6 7 46 63 86 94,0.001649368,seconds,
100,800,100,6,instances/n100_w800_v100_r6.txt,bb,4577.0,6 7 46 63 86 94,0.000468291,seconds,
100,800,100,7,instances/n100_w800_v100_r7.txt,dp,3528.0,13 16 75 93,0.001786585,seconds,
100,800,100,7,instances/n100_w800_v100_r7.txt,bt,3528.0,13 16 75 93,0.001995954,seconds,
100,800,100,7,instances/n100_w800_v100_r7.txt,bb,3528.0,13 16 75 93,0.000714162,seconds,
100,800,100,8,instances/n100_w800_v100_r8.txt,dp,4407.0,7 9 75 79 91 94 99,0.001510056,seconds,
100,800,100,8,instances/n100_w800_v100_r8.txt,bt,4407.0,7 9 75 79 91 94 99,0.000822808,seconds,
100,800,100,8,instances/n100_w800_v100_r8.txt,bb,4407.0,7 9 75 79 91 94 99,0.000132397,seconds,
100,800,100,9,instances/n100_w800_v100_r9.txt,dp,6000.0,4 50 57 67 72 76 95,0.00730099,seconds,
100,800,100,9,instances/n100_w800_v100_r9.txt,bt,6000.0,4 50 57 67 72 76 95,0.00371005,seconds,
100,800,100,9,instances/n100_w800_v100_r9.txt,bb,6000.0,4 50 57 67 72 76 95,0.00062007,seconds,
100,800,100,10,instances/n100_w800_v100_r10.txt,dp,4143.0,12 26 34 53 55 73 81,0.010314635,seconds,
100,800,100,10,instances/n100_w800_v100_r10.txt,bt,4143.0,12 26 34 53 55 73 81,0.001819344,seconds,
100,800,100,10,instances/n100_w800_v100_r10.txt,bb,4143.0,12 26 34 53 55 73 81,0.000719467,seconds,
100,900,100,1,instances/n100_w900_v100_r1.txt,dp,3076.0,5 10 57 95,0.001026484,seconds,
100,900,100,1,instances/n100_w900_v100_r1.txt,bt,3076.0,5 10 57 95,0.000590573,seconds,
100,900,100,1,instances/n100_w900_v100_r1.txt,bb,3076.0,5 10 57 95,0.000429625,seconds,
100,900,100,2,instances/n100_w900_v100_r2.txt,dp,4339.0,1 24 62 74 78 79 94,0.006036787,seconds,
100,900,100,2,instances/n100_w900_v100_r2.txt,bt,4339.0,1 24 62 74 78 79 94,0.002113533,seconds,
100,900,100,2,instances/n100_w900_v100_r2.txt,bb,4339.0,1 24 62 74 78 79 94,0.000229366,seconds,
100,900,100,3,instances/n100_w900_v100_r3.txt,dp,4709.0,9 27 29 36 40 46 54,0.008453198,seconds,
100,900,100,3,instances/n100_w900_v100_r3.txt,bt,4709.0,9 27 29 36 40 46 54,0.002116991,seconds,
100,900,100,3,instances/n100_w900_v100_r3.txt,bb,4709.0,9 27 29 36 40 46 54,0.000388436,seconds,
100,900,100,4,instances/n100_w900_v100_r4.txt,dp,4001.0,2 15 16 73 92 94 95,0.002502934,seconds,
100,900,100,4,instances/n100_w900_v100_r4.txt,bt,4001.0,2 15 16 73 92 94 95,0.001143319,seconds,
100,900,100,4,instances/n100_w900_v100_r4.txt,bb,4001.0,2 15 16 73 92 94 95,0.000411815,seconds,
100,900,100,5,instances/n100_w900_v100_r5.txt,dp,4937.0,31 36 48 56 87 98,0.007173671,seconds,
100,900,100,5,instances/n100_w900_v100_r5.txt,bt,4937.0,31 36 48 56 87 98,0.004018183,seconds,
100,900,100,5,instances/n100_w900_v100_r5.txt,bb,4937.0,31 36 48 56 87 98,0.000299794,seconds,
100,900,100,6,instances/n100_w900_v100_r6.txt,dp,3858.0,34 37 57 63 70,0.006014622,seconds,
100,900,100,6,instances/n100_w900_v100_r6.txt,bt,3858.0,34 37 57 63 70,0.001659337,seconds,
100,900,100,6,instances/n100_w900_v100_r6.txt,bb,3858.0,34 37 57 63 70,0.001034926,seconds,
100,900,100,7,instances/n100_w900_v100_r7.txt,dp,4063.0,11 33 52 61 81 93,0.006681115,seconds,
100,900,100,7,instances/n100_w900_v100_r7.txt,bt,4063.0,11 33 52 61 81 93,0.002907258,seconds,
100,900,100,7,instances/n100_w900_v100_r7.txt,bb,4063.0,11 33 52 61 81 93,0.000547919,seconds,
100,900,100,8,instances/n100_w900_v100_r8.txt,dp,2966.0,23 24 67 70 87,0.002291558,seconds,
100,900,100,8,instances/n100_w900_v100_r8.txt,bt,2966.0,23 24 67 70 87,0.00122139,seconds,
100,900,100,8,instances/n100_w900_v100_r8.txt,bb,2966.0,23 24 67 70 87,0.000520872,seconds,
100,900,100,9,instances/n100_w900_v100_r9.txt,dp,4867.0,19 47 48 51 67 94,0.008162101,seconds,
100,900,100,9,instances/n100_w900_v100_r9.txt,bt,4867.0,19 47 48 51 67 94,0.001849391,seconds,
100,900,100,9,instances/n100_w900_v100_r9.txt,bb,4867.0,19 47 48 51 67 94,0.0003952,seconds,
100,900,100,10,instances/n100_w900_v100_r10.txt,dp,5019.0,12 27 64 73 77 79,0.002362355,seconds,
100,900,100,10,instances/n100_w900_v100_r10.txt,bt,5019.0,12 27 64 73 77 79,0.001576556,seconds,
100,900,100,10,instances/n100_w900_v100_r10.txt,bb,5019.0,12 27 64 73 77 79,0.000315968,seconds,
100,1000,100,1,instances/n100_w1000_v100_r1.txt,dp,3694.0,16 33 43 46 49 93,0.008429584,seconds,
100,1000,100,1,instances/n100_w1000_v100_r1.txt,bt,3694.0,16 33 43 46 49 93,0.002298355,seconds,
100,1000,100,1,instances/n100_w1000_v100_r1.txt,bb,3694.0,16 33 43 46 49 93,0.001084639,seconds,
100,1000,100,2,instances/n100_w1000_v100_r2.txt,dp,4131.0,32 66 69 72 75,0.002945734,seconds,
100,1000,100,2,instances/n100_w1000_v100_r2.txt,bt,4131.0,32 66 69 72 75,0.001190178,seconds,
100,1000,100,2,instances/n100_w1000_v100_r2.txt,bb,4131.0,32 66 69 72 75,0.000148217,seconds,
100,1000,100,3,instances/n100_w1000_v100_r3.txt,dp,4114.0,20 37 50 64 72,0.00261562,seconds,
100,1000,100,3,instances/n100_w1000_v100_r3.txt,bt,4114.0,20 37 50 64 72,0.000883759,seconds,
100,1000,100,3,instances/n100_w1000_v100_r3.txt,bb,4114.0,20 37 50 64 72,0.000156471,seconds,
100,1000,100,4,instances/n100_w1000_v100_r4.txt,dp,3671.0,18 44 47 72 89,0.004562494,seconds,
100,1000,100,4,instances/n100_w1000_v100_r4.txt,bt,3671.0,18 44 47 72 89,0.000695273,seconds,
100,1000,100,4,instances/n100_w1000_v100_r4.txt,bb,3671.0,18 44 47 72 89,0.000177616,seconds,
100,1000,100,5,instances/n100_w1000_v100_r5.txt,dp,4142.0,10 35 57 72 83 89,0.006830195,seconds,
100,1000,100,5,instances/n100_w1000_v100_r5.txt,bt,4142.0,10 35 57 72 83 89,0.001318569,seconds,
100,1000,100,5,instances/n100_w1000_v100_r5.txt,bb,4142.0,10 35 57 72 83 89,0.00045601,seconds,
100,1000,100,6,instances/n100_w1000_v100_r6.txt,dp,5245.0,11 21 22 32 69 90,0.004742347,seconds,
100,1000,100,6,instances/n100_w1000_v100_r6.txt,bt,5245.0,11 21 22 32 69 90,0.002351559,seconds,
100,1000,100,6,instances/n100_w1000_v100_r6.txt,bb,5245.0,11 21 22 32 69 90,0.000231567,seconds,
100,1000,100,7,instances/n100_w1000_v100_r7.txt,dp,4622.0,7 36 63 68 73 89 91,0.004354873,seconds,
100,1000,100,7,instances/n100_w1000_v100_r7.txt,bt,4622.0,7 36 63 68 73 89 91,0.002115673,seconds,
100,1000,100,7,instances/n100_w1000_v100_r7.txt,bb,4622.0,7 36 63 68 73 89 91,0.000400134,seconds,
100,1000,100,8,instances/n100_w1000_v100_r8.txt,dp,3655.0,27 38 68 91,0.001506566,seconds,
100,1000,100,8,instances/n100_w1000_v100_r8.txt,bt,3655.0,27 38 68 91,0.000609088,seconds,
100,1000,100,8,instances/n100_w1000_v100_r8.txt,bb,3655.0,27 38 68 91,0.000369844,seconds,
100,1000,100,9,instances/n100_w1000_v100_r9.txt,dp,5286.0,9 13 18 31 40 59 78,0.012278555,seconds,
100,1000,100,9,instances/n100_w1000_v100_r9.txt,bt,5286.0,9 13 18 31 40 59 78,0.005412989,seconds,
100,1000,100,9,instances/n100_w1000_v100_r9.txt,bb,5286.0,9 13 18 31 40 59 78,0.001045285,seconds,
100,1000,100,10,instances/n100_w1000_v100_r10.txt,dp,5592.0,12 33 40 44 72 76 88,0.006973278,seconds,
100,1000,100,10,instances/n100_w1000_v100_r10.txt,bt,5592.0,12 33 40 44 72 76 88,0.003518408,seconds,
100,1000,100,10,instances/n100_w1000_v100_r10.txt,bb,5592.0,12 33 40 44 72 76 88,0.000615309,seconds,
100,100,100,1,instances/n100_w100_v100_r1.txt,dp,5368.0,4 19 34 36 48 49 51,0.004375306,seconds,
100,100,100,1,instances/n100_w100_v100_r1.txt,bt,5368.0,4 19 34 36 48 49 51,0.00549006,seconds,
100,100,100,1,instances/n100_w100_v100_r1.txt,bb,5368.0,4 19 34 36 48 49 51,0.00066989,seconds,
100,100,100,2,instances/n100_w100_v100_r2.txt,dp,3709.0,36 39 52 56 64 79,0.002439943,seconds,
100,100,100,2,instances/n100_w100_v100_r2.txt,bt,3709.0,36 39 52 56 64 79,0.002991481,seconds,
100,100,100,2,instances/n100_w100_v100_r2.txt,bb,3709.0,36 39 52 56 64 79,0.000577595,seconds,
100,100,100,3,instances/n100_w100_v100_r3.txt,dp,4992.0,11 31 56 62 66 89 99,0.002290182,seconds,
100,100,100,3,instances/n100_w100_v100_r3.txt,bt,4992.0,11 31 56 62 66 89 99,0.002758886,seconds,
100,100,100,3,instances/n100_w100_v100_r3.txt,bb,4992.0,11 31 56 62 66 89 99,0.000556811,seconds,
100,100,100,4,instances/n100_w100_v100_r4.txt,dp,4498.0,5 30 57 65 69 78,0.003265493,seconds,
100,100,100,4,instances/n100_w100_v100_r4.txt,bt,4498.0,5 30 57 65 69 78,0.002815373,seconds,
100,100,100,4,instances/n100_w100_v100_r4.txt,bb,4498.0,5 30 57 65 69 78,0.000350536,seconds,
100,100,100,5,instances/n100_w100_v100_r5.txt,dp,4472.0,12 13 30 42 66 89,0.001677935,seconds,
100,100,100,5,instances/n100_w100_v100_r5.txt,bt,4472.0,12 13 30 42 66 89,0.001364731,seconds,
100,100,100,5,instances/n100_w100_v100_r5.txt,bb,4472.0,12 13 30 42 66 89,0.000229776,seconds,
100,100,100,6,instances/n100_w100_v100_r6.txt,dp,3988.0,2 29 46 55 84 94,0.001556575,seconds,
100,100,100,6,instances/n100_w100_v100_r6.txt,bt,3988.0,2 29 46 55 84 94,0.000593986,seconds,
100,100,100,6,instances/n100_w100_v100_r6.txt,bb,3988.0,2 29 46 55 84 94,0.000367757,seconds,
100,100,100,7,instances/n100_w100_v100_r7.txt,dp,5188.0,46 55 58 62 81 85,0.007440966,seconds,
100,100,100,7,instances/n100_w100_v100_r7.txt,bt,5188.0,46 55 58 62 81 85,0.005115501,seconds,
100,100,100,7,instances/n100_w100_v100_r7.txt,bb,5188.0,46 55 58 62 81 85,0.001250538,seconds,
100,100,100,8,instances/n100_w100_v100_r8.txt,dp,3326.0,45 51 54 83 86,0.001243585,seconds,
100,100,100,8,instances/n100_w100_v100_r8.txt,bt,3326.0,45 51 54 83 86,0.001186738,seconds,
100,100,100,8,instances/n100_w100_v100_r8.txt,bb,3326.0,45 51 54 83 86,5.5786e-05,seconds,
100,100,100,9,instances/n100_w100_v100_r9.txt,dp,3763.0,9 19 30 58 68 98,0.002093411,seconds,
100,100,100,9,instances/n100_w100_v100_r9.txt,bt,3763.0,9 19 30 58 68 98,0.000728083,seconds,
100,100,100,9,instances/n100_w100_v100_r9.txt,bb,3763.0,9 19 30 58 68 98,0.000361687,seconds,
100,100,100,10,instances/n100_w100_v100_r10.txt,dp,4631.0,1 4 38 47 78 82,0.002607384,seconds,
100,100,100,10,instances/n100_w100_v100_r10.txt,bt,4631.0,1 4 38 47 78 82,0.001604143,seconds,
100,100,100,10,instances/n100_w100_v100_r10.txt,bb,4631.0,1 4 38 47 78 82,0.000365196,seconds,
100,100,200,1,instances/n100_w100_v200_r1.txt,dp,5225.0,1 15 21 29 47 87,0.002472169,seconds,
100,100,200,1,instances/n100_w100_v200_r1.txt,bt,5225.0,1 15 21 29 47 87,0.000721045,seconds,
100,100,200,1,instances/n100_w100_v200_r1.txt,bb,5225.0,1 15 21 29 47 87,0.000125846,seconds,
100,100,200,2,instances/n100_w100_v200_r2.txt,dp,4227.0,44 74 75 86 97,0.00286476,seconds,
100,100,200,2,instances/n100_w100_v200_r2.txt,bt,4227.0,44 74 75 86 97,0.000831475,seconds,
100,100,200,2,instances/n100_w100_v200_r2.txt,bb,4227.0,44 74 75 86 97,0.000351772,seconds,
100,100,200,3,instances/n100_w100_v200_r3.txt,dp,3538.0,43 45 75 76 83,0.004071659,seconds,
100,100,200,3,instances/n100_w100_v200_r3.txt,bt,3538.0,43 45 75 76 83,0.001131886,seconds,
100,100,200,3,instances/n100_w100_v200_r3.txt,bb,3538.0,43 45 75 76 83,0.000315017,seconds,
100,100,200,4,instances/n100_w100_v200_r4.txt,dp,4665.0,12 39 57 63 83 94,0.002809482,seconds,
100,100,200,4,instances/n100_w100_v200_r4.txt,bt,4665.0,12 39 57 63 83 94,0.003237294,seconds,
100,100,200,4,instances/n100_w100_v200_r4.txt,bb,4665.0,12 39 57 63 83 94,0.000268715,seconds,
100,100,200,5,instances/n100_w100_v200_r5.txt,dp,6391.0,6 18 25 29 50 66 68,0.004963431,seconds,
100,100,200,5,instances/n100_w100_v200_r5.txt,bt,6391.0,6 18 25 29 50 66 68,0.002991155,seconds,
100,100,200,5,instances/n100_w100_v200_r5.txt,bb,6391.0,6 18 25 29 50 66 68,0.000572259,seconds,
100,100,200,6,instances/n100_w100_v200_r6.txt,dp,3946.0,1 22 24 35 66 92,0.00144994,seconds,
100,100,200,6,instances/n100_w100_v200_r6.txt,bt,3946.0,1 22 24 35 66 92,0.00072037,seconds,
100,100,200,6,instances/n100_w100_v200_r6.txt,bb,3946.0,1 22 24 35 66 92,0.000315872,seconds,
100,100,200,7,instances/n100_w100_v200_r7.txt,dp,4960.0,12 13 25 39 54 89 91,0.004384669,seconds,
100,100,200,7,instances/n100_w100_v200_r7.txt,bt,4960.0,12 13 25 39 54 89 91,0.004333618,seconds,
100,100,200,7,instances/n100_w100_v200_r7.txt,bb,4960.0,12 13 25 39 54 89 91,0.000781723,seconds,
100,100,200,8,instances/n100_w100_v200_r8.txt,dp,3594.0,13 19 35 38 89,0.002581456,seconds,
100,100,200,8,instances/n100_w100_v200_r8.txt,bt,3594.0,13 19 35 38 89,0.001107102,seconds,
100,100,200,8,instances/n100_w100_v200_r8.txt,bb,3594.0,13 19 35 38 89,0.00033558,seconds,
100,100,200,9,instances/n100_w100_v200_r9.txt,dp,3935.0,12 55 67 85 88,0.002878834,seconds,
100,100,200,9,instances/n100_w100_v200_r9.txt,bt,3935.0,12 55 67 85 88,0.002218047,seconds,
100,100,200,9,instances/n100_w100_v200_r9.txt,bb,3935.0,12 55 67 85 88,0.000329682,seconds,
100,100,200,10,instances/n100_w100_v200_r10.txt,dp,4550.0,43 45 60 84 96 98,0.003796227,seconds,
100,100,200,10,instances/n100_w100_v200_r10.txt,bt,4550.0,43 45 60 84 96 98,0.002288653,seconds,
100,100,200,10,instances/n100_w100_v200_r10.txt,bb,4550.0,43 45 60 84 96 98,0.000543939,seconds,
100,100,300,1,instances/n100_w100_v300_r1.txt,dp,3321.0,60 61 78 92 93,0.002842827,seconds,
100,100,300,1,instances/n100_w100_v300_r1.txt,bt,3321.0,60 61 78 92 93,0.00133567,seconds,
100,100,300,1,instances/n100_w100_v300_r1.txt,bb,3321.0,60 61 78 92 93,0.001065763,seconds,
100,100,300,2,instances/n100_w100_v300_r2.txt,dp,3740.0,28 43 44 60 67 78,0.003510989,seconds,
100,100,300,2,instances/n100_w100_v300_r2.txt,bt,3740.0,28 43 44 60 67 78,0.002718306,seconds,
100,100,300,2,instances/n100_w100_v300_r2.txt,bb,3740.0,28 43 44 60 67 78,0.001051885,seconds,
100,100,300,3,instances/n100_w100_v300_r3.txt,dp,3185.0,31 35 38 51,0.001373022,seconds,
100,100,300,3,instances/n100_w100_v300_r3.txt,bt,3185.0,31 35 38 51,0.000222325,seconds,
100,100,300,3,instances/n100_w100_v300_r3.txt,bb,3185.0,31 35 38 51,8.917e-05,seconds,
100,100,300,4,instances/n100_w100_v300_r4.txt,dp,4255.0,13 36 37 44 57 86,0.003452289,seconds,
100,100,300,4,instances/n100_w100_v300_r4.txt,bt,4255.0,13 36 37 44 57 86,0.001278289,seconds,
100,100,300,4,instances/n100_w100_v300_r4.txt,bb,4255.0,13 36 37 44 57 86,0.000250419,seconds,
100,100,300,5,instances/n100_w100_v300_r5.txt,dp,3412.0,25 34 62 64 68,0.001537641,seconds,
100,100,300,5,instances/n100_w100_v300_r5.txt,bt,3412.0,25 34 62 64 68,0.000733227,seconds,
100,100,300,5,instances/n100_w100_v300_r5.txt,bb,3412.0,25 34 62 64 68,0.00029521,seconds,
100,100,300,6,instances/n100_w100_v300_r6.txt,dp,4581.0,1 2 46 75 83 100,0.003403767,seconds,
100,100,300,6,instances/n100_w100_v300_r6.txt,bt,4581.0,1 2 46 75 83 100,0.002259159,seconds,
100,100,300,6,instances/n100_w100_v300_r6.txt,bb,4581.0,1 2 46 75 83 100,0.00021675,seconds,
100,100,300,7,instances/n100_w100_v300_r7.txt,dp,4375.0,12 39 69 72 87 95,0.00378201,seconds,
100,100,300,7,instances/n100_w100_v300_r7.txt,bt,4375.0,12 39 69 72 87 95,0.001260514,seconds,
100,100,300,7,instances/n100_w100_v300_r7.txt,bb,4375.0,12 39 69 72 87 95,0.000214187,seconds,
100,100,300,8,instances/n100_w100_v300_r8.txt,dp,3454.0,6 11 35 41 51 54,0.002700019,seconds,
100,100,300,8,instances/n100_w100_v300_r8.txt,bt,3454.0,6 11 35 41 51 54,0.000761809,seconds,
100,100,300,8,instances/n100_w100_v300_r8.txt,bb,3454.0,6 11 35 41 51 54,9.7817e-05,seconds,
100,100,300,9,instances/n100_w100_v300_r9.txt,dp,4124.0,30 51 54 83 87,0.001470327,seconds,
100,100,300,9,instances/n100_w100_v300_r9.txt,bt,4124.0,30 51 54 83 87,0.000546573,seconds,
100,100,300,9,instances/n100_w100_v300_r9.txt,bb,4124.0,30 51 54 83 87,0.000180138,seconds,
100,100,300,10,instances/n100_w100_v300_r10.txt,dp,4663.0,17 40 51 65 77 86,0.003648473,seconds,
100,100,300,10,instances/n100_w100_v300_r10.txt,bt,4663.0,17 40 51 65 77 86,0.001101196,seconds,
100,100,300,10,instances/n100_w100_v300_r10.txt,bb,4663.0,17 40 51 65 77 86,0.000655965,seconds,
100,100,400,1,instances/n100_w100_v400_r1.txt,dp,4389.0,19 30 42 75 86 94,0.002944339,seconds,
100,100,400,1,instances/n100_w100_v400_r1.txt,bt,4389.0,19 30 42 75 86 94,0.000886904,seconds,
100,100,400,1,instances/n100_w100_v400_r1.txt,bb,4389.0,19 30 42 75 86 94,0.000147645,seconds,
100,100,400,2,instances/n100_w100_v400_r2.txt,dp,3528.0,7 22 42 68 98,0.002498302,seconds,
100,100,400,2,instances/n100_w100_v400_r2.txt,bt,3528.0,7 22 42 68 98,0.001011629,seconds,
100,100,400,2,instances/n100_w100_v400_r2.txt,bb,3528.0,7 22 42 68 98,0.000366666,seconds,
100,100,400,3,instances/n100_w100_v400_r3.txt,dp,4943.0,11 45 59 62 79 96,0.005389012,seconds,
100,100,400,3,instances/n100_w100_v400_r3.txt,bt,4943.0,11 45 59 62 79 96,0.002151222,seconds,
100,100,400,3,instances/n100_w100_v400_r3.txt,bb,4943.0,11 45 59 62 79 96,0.001028588,seconds,
100,100,400,4,instances/n100_w100_v400_r4.txt,dp,3407.0,10 28 49 70 81,0.001967669,seconds,
100,100,400,4,instances/n100_w100_v400_r4.txt,bt,3407.0,10 28 49 70 81,0.000561852,seconds,
100,100,400,4,instances/n100_w100_v400_r4.txt,bb,3407.0,10 28 49 70 81,0.000141544,seconds,
100,100,400,5,instances/n100_w100_v400_r5.txt,dp,4638.0,5 31 47 49 66 95,0.003552933,seconds,
100,100,400,5,instances/n100_w100_v400_r5.txt,bt,4638.0,5 31 47 49 66 95,0.00111822,seconds,
100,100,400,5,instances/n100_w100_v400_r5.txt,bb,4638.0,5 31 47 49 66 95,0.000468627,seconds,
100,100,400,6,instances/n100_w100_v400_r6.txt,dp,3089.0,7 17 30 64 99,0.002171468,seconds,
100,100,400,6,instances/n100_w100_v400_r6.txt,bt,3089.0,7 17 30 64 99,0.000943098,seconds,
100,100,400,6,instances/n100_w100_v400_r6.txt,bb,3089.0,7 17 30 64 99,0.000256947,seconds,
100,100,400,7,instances/n100_w100_v400_r7.txt,dp,4354.0,29 33 59 62 82 83,0.005876199,seconds,
100,100,400,7,instances/n100_w100_v400_r7.txt,bt,4354.0,29 33 59 62 82 83,0.001763245,seconds,
100,100,400,7,instances/n100_w100_v400_r7.txt,bb,4354.0,29 33 59 62 82 83,0.000323895,seconds,
100,100,400,8,instances/n100_w100_v400_r8.txt,dp,4116.0,22 26 31 72 79 94,0.001909805,seconds,
